Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Mexico,Liga MX,2020/2021,22/11/2020,3:10,Guadalajara Chivas,Necaxa,1,0,H,2.42,3.21,3.3,2.44,3.3,3.5,2.33,3.08,3.14
Mexico,Liga MX,2020/2021,23/11/2020,1:00,U.A.N.L.- Tigres,Toluca,2,1,H,1.58,4.35,5.89,1.65,4.36,5.9,1.55,4.17,5.27
Mexico,Liga MX,2020/2021,23/11/2020,3:10,Monterrey,Puebla,2,2,D,1.54,4.46,6.37,1.58,4.5,6.41,1.51,4.26,5.65
Mexico,Liga MX,2020/2021,26/11/2020,1:00,Puebla,Club Leon,2,1,H,4.95,3.96,1.74,4.95,4.02,1.79,4.55,3.75,1.71
Mexico,Liga MX,2020/2021,26/11/2020,3:06,Guadalajara Chivas,Club America,1,0,H,2.53,3.21,3.12,2.54,3.28,3.12,2.44,3.07,2.95
Mexico,Liga MX,2020/2021,27/11/2020,1:00,U.A.N.L.- Tigres,Cruz Azul,1,3,A,2.43,3.41,3.1,2.56,3.41,3.17,2.4,3.19,2.92
Mexico,Liga MX,2020/2021,27/11/2020,3:06,Pachuca,U.N.A.M.- Pumas,0,1,A,1.92,3.54,4.42,2,3.63,4.68,1.89,3.35,4.1
Mexico,Liga MX,2020/2021,29/11/2020,1:00,Club Leon,Puebla,2,0,H,1.34,5.42,10.03,1.36,5.5,10.03,1.32,5.1,8.55
Mexico,Liga MX,2020/2021,29/11/2020,3:06,Club America,Guadalajara Chivas,1,2,A,1.93,3.55,4.38,2.02,3.58,4.67,1.9,3.35,4.04
Mexico,Liga MX,2020/2021,29/11/2020,18:00,U.N.A.M.- Pumas,Pachuca,0,0,D,3.71,3.74,2.03,3.9,3.74,2.04,3.63,3.46,1.97
Mexico,Liga MX,2020/2021,30/11/2020,0:30,Cruz Azul,U.A.N.L.- Tigres,0,1,A,2.49,3.75,2.79,2.5,3.77,3.08,2.32,3.51,2.81
Mexico,Liga MX,2020/2021,3/12/2020,3:05,Guadalajara Chivas,Club Leon,1,1,D,3.07,3.42,2.44,3.32,3.43,2.44,3.07,3.27,2.28
Mexico,Liga MX,2020/2021,4/12/2020,3:00,Cruz Azul,U.N.A.M.- Pumas,4,0,H,1.7,3.95,5.3,1.73,4.15,5.45,1.67,3.78,4.78
Mexico,Liga MX,2020/2021,6/12/2020,3:00,Club Leon,Guadalajara Chivas,1,0,H,1.7,3.97,5.21,1.89,3.97,5.21,1.71,3.69,4.61
Mexico,Liga MX,2020/2021,7/12/2020,0:30,U.N.A.M.- Pumas,Cruz Azul,4,0,H,3.22,3.72,2.23,3.22,3.72,2.44,2.96,3.46,2.24
Mexico,Liga MX,2020/2021,11/12/2020,3:00,U.N.A.M.- Pumas,Club Leon,1,1,D,3.86,3.33,2.13,4.35,3.5,2.13,3.72,3.28,2.01
Mexico,Liga MX,2020/2021,15/12/2020,2:30,Club Leon,U.N.A.M.- Pumas,2,0,H,1.62,4.15,5.78,1.67,4.32,5.88,1.59,3.98,5.18
Mexico,Liga MX,2020/2021,9/1/2021,1:30,Puebla,Guadalajara Chivas,1,1,D,3.02,3.12,2.66,3.06,3.25,2.71,2.87,3.03,2.54
Mexico,Liga MX,2020/2021,9/1/2021,3:06,Club Tijuana,U.N.A.M.- Pumas,0,0,D,2.04,3.62,3.81,2.13,3.68,3.94,1.98,3.42,3.62
Mexico,Liga MX,2020/2021,9/1/2021,3:30,Mazatlan FC,Necaxa,3,2,H,2.09,3.48,3.8,2.19,3.56,3.85,2.04,3.31,3.59
Mexico,Liga MX,2020/2021,9/1/2021,23:00,Atlas,Monterrey,0,2,A,3.76,3.82,2,4,3.82,2.16,3.55,3.55,1.97
Mexico,Liga MX,2020/2021,10/1/2021,1:00,U.A.N.L.- Tigres,Club Leon,2,0,H,1.99,3.75,3.84,2.1,3.8,4.22,1.98,3.46,3.65
Mexico,Liga MX,2020/2021,10/1/2021,3:00,Club America,Atl. San Luis,2,1,H,1.71,3.95,5.15,1.73,4.17,5.5,1.65,3.84,4.88
Mexico,Liga MX,2020/2021,10/1/2021,18:00,Toluca,Queretaro,3,1,H,2.3,3.66,3.13,2.38,3.66,3.25,2.23,3.42,3.01
Mexico,Liga MX,2020/2021,11/1/2021,1:06,Santos Laguna,Cruz Azul,1,0,H,2.58,3.58,2.77,2.68,3.59,3,2.51,3.35,2.67
Mexico,Liga MX,2020/2021,12/1/2021,3:00,Pachuca,Juarez,1,1,D,1.56,4.2,6.45,1.63,4.22,6.45,1.55,3.94,5.79
Mexico,Liga MX,2020/2021,16/1/2021,1:30,Necaxa,Atl. San Luis,1,0,H,1.98,3.69,3.96,2.03,3.75,3.98,1.92,3.51,3.76
Mexico,Liga MX,2020/2021,16/1/2021,3:30,Juarez,Club Tijuana,0,0,D,2.71,3.4,2.74,2.81,3.5,2.9,2.57,3.25,2.67
Mexico,Liga MX,2020/2021,16/1/2021,23:00,Guadalajara Chivas,Toluca,1,1,D,1.87,3.74,4.41,1.93,3.74,4.48,1.85,3.52,4.06
Mexico,Liga MX,2020/2021,17/1/2021,1:00,Cruz Azul,Puebla,0,1,A,1.78,3.73,4.97,1.78,4,5.41,1.7,3.62,4.88
Mexico,Liga MX,2020/2021,17/1/2021,3:06,Monterrey,Club America,1,0,H,1.7,4.2,4.9,1.77,4.2,5.25,1.67,3.9,4.65
Mexico,Liga MX,2020/2021,17/1/2021,18:00,U.N.A.M.- Pumas,Mazatlan FC,3,0,H,2.16,3.69,3.4,2.21,3.7,4.2,2.11,3.46,3.25
Mexico,Liga MX,2020/2021,18/1/2021,1:06,Santos Laguna,U.A.N.L.- Tigres,2,0,H,2.57,3.43,2.88,2.85,3.48,2.9,2.47,3.27,2.77
Mexico,Liga MX,2020/2021,18/1/2021,3:06,Queretaro,Atlas,1,0,H,2.53,3.37,2.99,2.59,3.45,3.16,2.41,3.23,2.89
Mexico,Liga MX,2020/2021,19/1/2021,3:00,Club Leon,Pachuca,0,0,D,2.14,3.52,3.61,2.14,3.63,4,2.06,3.36,3.47
Mexico,Liga MX,2020/2021,22/1/2021,3:00,Atl. San Luis,Guadalajara Chivas,3,1,H,3.85,3.34,2.13,3.94,3.52,2.18,3.63,3.23,2.05
Mexico,Liga MX,2020/2021,23/1/2021,1:30,Puebla,Club Tijuana,0,1,A,2.35,3.29,3.36,2.42,3.4,3.71,2.26,3.13,3.25
Mexico,Liga MX,2020/2021,23/1/2021,3:30,Mazatlan FC,Santos Laguna,0,0,D,3.12,3.63,2.32,3.8,3.63,2.43,3.02,3.42,2.24
Mexico,Liga MX,2020/2021,24/1/2021,1:00,Atlas,U.A.N.L.- Tigres,0,2,A,3.49,3.44,2.21,4,3.44,2.25,3.33,3.23,2.17
Mexico,Liga MX,2020/2021,24/1/2021,18:00,Toluca,Necaxa,2,0,H,2.19,3.41,3.6,2.22,3.53,3.6,2.13,3.3,3.35
Mexico,Liga MX,2020/2021,25/1/2021,1:00,Queretaro,U.N.A.M.- Pumas,2,0,H,2.29,3.33,3.45,2.31,3.45,3.62,2.17,3.21,3.37
Mexico,Liga MX,2020/2021,26/1/2021,3:00,Pachuca,Cruz Azul,0,1,A,1.92,3.54,4.45,2.06,3.54,4.48,1.9,3.31,4.17
Mexico,Liga MX,2020/2021,27/1/2021,2:30,Club America,Juarez,2,0,H,2.07,3.23,4.25,2.14,3.44,5,2,3.19,3.9
Mexico,Liga MX,2020/2021,29/1/2021,3:00,U.A.N.L.- Tigres,Necaxa,1,1,D,1.62,3.77,6.75,1.69,3.85,7,1.59,3.6,6.14
Mexico,Liga MX,2020/2021,30/1/2021,3:30,Mazatlan FC,Pachuca,1,0,H,3.57,3.46,2.18,3.7,3.47,2.32,3.4,3.22,2.15
Mexico,Liga MX,2020/2021,31/1/2021,1:00,Guadalajara Chivas,Juarez,1,2,A,2.02,3.45,4.09,2.05,3.5,4.2,1.96,3.3,3.88
Mexico,Liga MX,2020/2021,31/1/2021,3:00,Cruz Azul,Queretaro,4,1,H,1.79,3.7,4.99,1.8,3.75,5.08,1.73,3.56,4.7
Mexico,Liga MX,2020/2021,31/1/2021,3:06,Club Tijuana,Toluca,3,2,H,1.9,3.89,4.05,1.99,3.93,4.28,1.87,3.65,3.84
Mexico,Liga MX,2020/2021,31/1/2021,18:00,U.N.A.M.- Pumas,Atlas,0,0,D,2.8,3.12,2.86,2.8,3.2,2.9,2.71,3,2.72
Mexico,Liga MX,2020/2021,1/2/2021,1:06,Santos Laguna,Club America,1,1,D,2.12,3.54,3.65,2.15,3.8,3.9,2.03,3.42,3.51
Mexico,Liga MX,2020/2021,2/2/2021,3:00,Club Leon,Atl. San Luis,3,1,H,1.71,3.8,5.42,1.8,4.1,6.5,1.68,3.68,4.89
Mexico,Liga MX,2020/2021,3/2/2021,3:00,Puebla,Monterrey,0,0,D,4.19,3.48,1.99,4.7,3.62,2,3.99,3.37,1.92
Mexico,Liga MX,2020/2021,5/2/2021,1:00,Atl. San Luis,Club Tijuana,2,2,D,2.12,3.6,3.59,2.15,3.6,3.75,2.06,3.41,3.43
Mexico,Liga MX,2020/2021,5/2/2021,3:00,Queretaro,Pachuca,3,1,H,3.38,3.34,2.31,3.47,3.34,2.54,3.09,3.17,2.32
Mexico,Liga MX,2020/2021,6/2/2021,3:30,Necaxa,Cruz Azul,0,2,A,4.63,3.58,1.88,4.88,3.58,1.93,4.32,3.34,1.85
Mexico,Liga MX,2020/2021,6/2/2021,23:00,Atlas,Santos Laguna,1,1,D,3.06,3.24,2.55,3.15,3.32,2.55,2.92,3.13,2.45
Mexico,Liga MX,2020/2021,7/2/2021,1:00,Club America,Puebla,1,0,H,1.78,3.69,5.07,1.81,3.86,5.13,1.72,3.57,4.77
Mexico,Liga MX,2020/2021,7/2/2021,3:06,Monterrey,U.N.A.M.- Pumas,1,0,H,1.47,4.43,8.01,1.55,4.45,8.03,1.46,4.18,6.8
Mexico,Liga MX,2020/2021,7/2/2021,18:00,Toluca,Mazatlan FC,4,1,H,1.88,3.81,4.25,1.98,3.81,4.25,1.86,3.61,3.89
Mexico,Liga MX,2020/2021,9/2/2021,3:00,Club Leon,Guadalajara Chivas,1,3,A,1.95,3.63,4.14,1.95,3.67,4.97,1.87,3.41,4.17
Mexico,Liga MX,2020/2021,13/2/2021,1:30,Puebla,Juarez,4,0,H,2.72,2.95,3.12,2.76,3.06,3.25,2.56,2.87,3.04
Mexico,Liga MX,2020/2021,13/2/2021,3:06,Club Tijuana,Club Leon,2,0,H,3.02,3.6,2.39,3.06,3.6,2.42,2.87,3.4,2.33
Mexico,Liga MX,2020/2021,13/2/2021,3:30,Mazatlan FC,Atl. San Luis,0,3,A,2.21,3.54,3.41,2.23,3.65,3.5,2.14,3.39,3.24
Mexico,Liga MX,2020/2021,14/2/2021,1:00,Guadalajara Chivas,Necaxa,2,2,D,1.81,3.65,4.89,1.85,3.65,5.04,1.78,3.46,4.54
Mexico,Liga MX,2020/2021,14/2/2021,3:00,Club America,Queretaro,2,1,H,2,3.43,4.2,2.02,3.56,4.47,1.94,3.34,3.92
Mexico,Liga MX,2020/2021,14/2/2021,18:00,Toluca,U.N.A.M.- Pumas,1,0,H,1.95,3.68,4.07,1.99,3.84,4.2,1.9,3.55,3.8
Mexico,Liga MX,2020/2021,15/2/2021,1:06,Santos Laguna,Monterrey,1,0,H,3.47,3.42,2.23,3.52,3.54,2.35,3.23,3.29,2.19
Mexico,Liga MX,2020/2021,16/2/2021,3:00,Pachuca,Atlas,0,1,A,2.06,3.21,4.32,2.12,3.34,4.45,1.97,3.13,4.13
Mexico,Liga MX,2020/2021,18/2/2021,3:00,U.A.N.L.- Tigres,Cruz Azul,0,2,A,2.12,3.47,3.74,2.17,3.67,4.08,2.07,3.25,3.6
Mexico,Liga MX,2020/2021,19/2/2021,3:00,Atl. San Luis,Santos Laguna,1,0,H,2.54,3.28,3.04,2.76,3.4,3.12,2.46,3.15,2.89
Mexico,Liga MX,2020/2021,20/2/2021,1:30,Necaxa,Monterrey,1,1,D,4.49,3.36,1.96,4.75,3.52,1.98,4.16,3.3,1.9
Mexico,Liga MX,2020/2021,20/2/2021,3:30,Juarez,Mazatlan FC,1,0,H,2.25,3.35,3.51,2.47,3.36,3.74,2.17,3.19,3.36
Mexico,Liga MX,2020/2021,21/2/2021,1:00,Cruz Azul,Toluca,3,2,H,1.75,3.88,4.97,1.79,3.94,4.97,1.72,3.7,4.54
Mexico,Liga MX,2020/2021,21/2/2021,3:00,Atlas,Club America,0,2,A,2.81,3.09,2.87,2.9,3.18,3.02,2.68,2.98,2.76
Mexico,Liga MX,2020/2021,21/2/2021,18:00,U.N.A.M.- Pumas,Club Leon,0,1,A,4.01,3.75,1.95,4.2,3.75,2.08,3.75,3.52,1.92
Mexico,Liga MX,2020/2021,21/2/2021,23:00,Queretaro,Puebla,1,1,D,2.28,3.25,3.55,2.38,3.37,3.62,2.21,3.16,3.31
Mexico,Liga MX,2020/2021,22/2/2021,1:00,U.A.N.L.- Tigres,Club Tijuana,3,2,H,1.8,3.75,4.82,1.82,4.2,6,1.73,3.63,4.62
Mexico,Liga MX,2020/2021,23/2/2021,3:00,Pachuca,Guadalajara Chivas,1,1,D,2.25,3.18,3.73,2.36,3.3,3.73,2.16,3.1,3.5
Mexico,Liga MX,2020/2021,26/2/2021,3:00,Atl. San Luis,U.A.N.L.- Tigres,2,2,D,3.36,3.3,2.34,3.7,3.4,2.35,3.21,3.15,2.26
Mexico,Liga MX,2020/2021,27/2/2021,1:30,Puebla,Necaxa,1,0,H,2.28,3.18,3.63,2.38,3.25,3.71,2.24,3.07,3.37
Mexico,Liga MX,2020/2021,27/2/2021,3:30,Mazatlan FC,Queretaro,3,0,H,2.37,3.38,3.23,2.45,3.4,3.3,2.29,3.24,3.07
Mexico,Liga MX,2020/2021,27/2/2021,23:00,Toluca,Atlas,0,0,D,2.22,3.47,3.46,2.23,3.48,3.64,2.11,3.34,3.37
Mexico,Liga MX,2020/2021,28/2/2021,1:00,Club America,Pachuca,2,0,H,2.4,3.03,3.56,2.41,3.2,3.57,2.32,2.97,3.28
Mexico,Liga MX,2020/2021,28/2/2021,3:00,Club Leon,Cruz Azul,0,1,A,2.57,3.28,3,2.61,3.28,3.1,2.45,3.11,2.94
Mexico,Liga MX,2020/2021,28/2/2021,23:00,Monterrey,Club Tijuana,1,1,D,1.68,3.93,5.45,1.7,4,5.55,1.64,3.77,5.14
Mexico,Liga MX,2020/2021,1/3/2021,1:06,Santos Laguna,Juarez,3,2,H,1.92,3.39,4.7,1.92,3.6,5,1.83,3.39,4.43
Mexico,Liga MX,2020/2021,1/3/2021,3:00,Guadalajara Chivas,U.N.A.M.- Pumas,2,1,H,1.9,3.45,4.68,2.07,3.6,4.68,1.86,3.35,4.29
Mexico,Liga MX,2020/2021,2/3/2021,23:00,Atlas,Atl. San Luis,3,1,H,2.13,3.2,4.07,2.15,3.3,4.12,2.08,3.1,3.75
Mexico,Liga MX,2020/2021,3/3/2021,1:00,U.A.N.L.- Tigres,Toluca,0,1,A,1.61,4.24,5.7,1.67,4.27,5.72,1.6,3.93,5.23
Mexico,Liga MX,2020/2021,3/3/2021,3:00,Club Leon,Puebla,1,2,A,1.74,3.69,5.41,1.77,3.8,5.5,1.7,3.55,4.98
Mexico,Liga MX,2020/2021,4/3/2021,1:00,Juarez,Monterrey,1,6,A,4.11,3.67,1.95,4.33,3.67,2,3.86,3.44,1.92
Mexico,Liga MX,2020/2021,4/3/2021,1:00,Queretaro,Guadalajara Chivas,2,2,D,3.25,3.35,2.37,3.26,3.37,2.48,3.01,3.18,2.36
Mexico,Liga MX,2020/2021,4/3/2021,3:00,Cruz Azul,Mazatlan FC,1,0,H,1.45,4.55,8.06,1.49,4.75,9,1.41,4.38,7.57
Mexico,Liga MX,2020/2021,4/3/2021,3:06,Club Tijuana,Club America,0,2,A,2.68,3.34,2.82,2.8,3.42,2.89,2.55,3.18,2.74
Mexico,Liga MX,2020/2021,5/3/2021,1:00,Necaxa,Pachuca,2,2,D,3.14,3.14,2.56,3.25,3.25,2.62,3.02,3.04,2.43
Mexico,Liga MX,2020/2021,5/3/2021,3:00,U.N.A.M.- Pumas,Santos Laguna,1,0,H,3.51,3.26,2.29,3.51,3.37,2.32,3.26,3.14,2.23
Mexico,Liga MX,2020/2021,6/3/2021,1:30,Atl. San Luis,Toluca,0,0,D,2.76,3.32,2.75,2.76,3.37,3.05,2.59,3.2,2.68
Mexico,Liga MX,2020/2021,6/3/2021,3:30,Puebla,U.A.N.L.- Tigres,1,1,D,3.34,3.11,2.46,3.47,3.24,2.46,3.21,2.98,2.35
Mexico,Liga MX,2020/2021,6/3/2021,23:00,Atlas,Juarez,2,0,H,1.78,3.61,5.28,1.8,3.64,5.5,1.74,3.44,4.84
Mexico,Liga MX,2020/2021,7/3/2021,1:00,Club America,Club Leon,2,1,H,2.17,3.26,3.83,2.28,3.32,4.2,2.09,3.11,3.67
Mexico,Liga MX,2020/2021,7/3/2021,1:06,Monterrey,Queretaro,2,1,H,1.4,5.11,8.23,1.49,5.11,8.5,1.4,4.61,7.09
Mexico,Liga MX,2020/2021,7/3/2021,3:00,Mazatlan FC,Guadalajara Chivas,1,1,D,3.32,3.2,2.41,3.37,3.22,2.55,3.06,3.07,2.38
Mexico,Liga MX,2020/2021,8/3/2021,1:06,Santos Laguna,Necaxa,3,1,H,1.64,3.86,6.19,1.68,3.86,6.5,1.59,3.68,5.74
Mexico,Liga MX,2020/2021,8/3/2021,3:00,U.N.A.M.- Pumas,Cruz Azul,0,1,A,5.79,3.85,1.67,6,3.86,1.69,5.41,3.63,1.63
Mexico,Liga MX,2020/2021,9/3/2021,3:00,Pachuca,Club Tijuana,2,1,H,2.12,3.34,3.9,2.2,3.41,4.32,2.02,3.23,3.74
Mexico,Liga MX,2020/2021,11/3/2021,3:00,Monterrey,Club Leon,1,1,D,1.66,4.05,5.47,1.68,4.05,5.71,1.63,3.82,5.05
Mexico,Liga MX,2020/2021,13/3/2021,1:30,Puebla,Atlas,0,1,A,3.37,2.93,2.57,3.43,3,2.8,3.06,2.83,2.55
Mexico,Liga MX,2020/2021,13/3/2021,3:30,Juarez,U.N.A.M.- Pumas,1,1,D,2.42,3.24,3.27,2.43,3.31,3.47,2.3,3.14,3.13
Mexico,Liga MX,2020/2021,14/3/2021,1:00,U.A.N.L.- Tigres,Mazatlan FC,1,2,A,1.5,4.25,7.65,1.52,4.25,8.11,1.48,4.02,6.86
Mexico,Liga MX,2020/2021,14/3/2021,3:00,Cruz Azul,Monterrey,1,0,H,2.28,3.37,3.41,2.34,3.37,3.45,2.25,3.15,3.21
Mexico,Liga MX,2020/2021,14/3/2021,3:06,Club Tijuana,Santos Laguna,0,1,A,2.9,3.34,2.61,2.91,3.34,2.72,2.73,3.18,2.55
Mexico,Liga MX,2020/2021,14/3/2021,18:00,Toluca,Pachuca,0,2,A,2.89,3.4,2.58,2.96,3.43,2.75,2.75,3.26,2.49
Mexico,Liga MX,2020/2021,15/3/2021,0:00,Queretaro,Atl. San Luis,2,1,H,2.29,3.44,3.33,2.36,3.44,3.33,2.24,3.25,3.14
Mexico,Liga MX,2020/2021,15/3/2021,2:00,Guadalajara Chivas,Club America,0,3,A,2.85,3.05,2.86,2.85,3.1,2.95,2.67,2.96,2.78
Mexico,Liga MX,2020/2021,16/3/2021,3:00,Club Leon,Necaxa,3,1,H,1.45,4.51,8.25,1.51,4.57,8.12,1.43,4.3,6.98
Mexico,Liga MX,2020/2021,19/3/2021,2:00,Pachuca,U.A.N.L.- Tigres,1,0,H,2.42,3.23,3.28,2.44,3.3,3.3,2.33,3.1,3.1
Mexico,Liga MX,2020/2021,20/3/2021,1:00,Necaxa,Juarez,1,0,H,2.03,3.45,4.08,2.12,3.5,4.11,1.98,3.29,3.83
Mexico,Liga MX,2020/2021,20/3/2021,3:00,Mazatlan FC,Club America,0,1,A,3.61,3.12,2.32,3.62,3.25,2.38,3.37,3.06,2.24
Mexico,Liga MX,2020/2021,20/3/2021,23:00,Atl. San Luis,U.N.A.M.- Pumas,0,1,A,2.56,3.08,3.19,2.58,3.31,3.19,2.44,3.04,3
Mexico,Liga MX,2020/2021,21/3/2021,1:00,Cruz Azul,Atlas,3,2,H,2.25,2.97,4.05,2.25,3.25,4.09,2.17,2.89,3.76
Mexico,Liga MX,2020/2021,21/3/2021,3:06,Club Tijuana,Queretaro,3,1,H,2.13,3.28,3.93,2.14,3.5,3.94,2.04,3.23,3.71
Mexico,Liga MX,2020/2021,21/3/2021,18:00,Toluca,Puebla,4,4,D,2.5,3.28,3.1,2.5,3.28,3.25,2.35,3.14,3.04
Mexico,Liga MX,2020/2021,22/3/2021,1:06,Santos Laguna,Club Leon,1,2,A,2.64,3.34,2.87,2.64,3.34,3.2,2.45,3.18,2.87
Mexico,Liga MX,2020/2021,3/4/2021,2:30,Puebla,Mazatlan FC,3,1,H,1.99,3.23,4.61,2.08,3.25,4.7,1.95,3.07,4.28
Mexico,Liga MX,2020/2021,3/4/2021,4:30,Juarez,Cruz Azul,0,1,A,4.45,3.47,1.93,5.1,3.65,1.96,4.31,3.37,1.84
Mexico,Liga MX,2020/2021,4/4/2021,0:00,Atlas,Club Tijuana,1,0,H,1.75,3.79,5.14,1.87,3.88,5.3,1.73,3.57,4.68
Mexico,Liga MX,2020/2021,4/4/2021,2:00,Club America,Necaxa,2,1,H,1.62,3.85,6.5,1.62,4.13,6.54,1.58,3.81,5.67
Mexico,Liga MX,2020/2021,4/4/2021,4:06,Monterrey,Atl. San Luis,2,0,H,1.49,4.5,7.34,1.49,4.6,8.02,1.44,4.3,6.83
Mexico,Liga MX,2020/2021,4/4/2021,18:00,U.N.A.M.- Pumas,Pachuca,2,2,D,3.83,3.25,2.18,3.97,3.34,2.18,3.6,3.11,2.12
Mexico,Liga MX,2020/2021,4/4/2021,23:00,Guadalajara Chivas,Santos Laguna,1,1,D,2.58,3.19,3.06,2.58,3.3,3.11,2.45,3.13,2.91
Mexico,Liga MX,2020/2021,5/4/2021,1:00,Queretaro,U.A.N.L.- Tigres,0,1,A,3.55,3.43,2.2,3.59,3.45,2.26,3.35,3.26,2.15
Mexico,Liga MX,2020/2021,5/4/2021,3:05,Club Leon,Toluca,2,1,H,1.54,4.48,6.34,1.67,4.5,6.61,1.52,4.17,5.87
Mexico,Liga MX,2020/2021,10/4/2021,1:30,Necaxa,U.N.A.M.- Pumas,0,1,A,2.32,3.41,3.29,2.36,3.41,3.44,2.27,3.18,3.17
Mexico,Liga MX,2020/2021,10/4/2021,3:30,Juarez,Atl. San Luis,2,1,H,2.32,3.43,3.28,2.48,3.43,3.31,2.31,3.22,3.06
Mexico,Liga MX,2020/2021,10/4/2021,23:00,Atlas,Club Leon,1,3,A,2.19,3.34,3.68,2.24,3.4,3.74,2.15,3.22,3.38
Mexico,Liga MX,2020/2021,11/4/2021,1:00,Cruz Azul,Guadalajara Chivas,1,0,H,1.83,3.59,4.85,1.86,3.66,5.17,1.77,3.44,4.6
Mexico,Liga MX,2020/2021,11/4/2021,3:05,U.A.N.L.- Tigres,Club America,1,3,A,2.32,3.36,3.35,2.39,3.45,3.4,2.24,3.21,3.21
Mexico,Liga MX,2020/2021,11/4/2021,18:00,Toluca,Monterrey,1,2,A,4.16,3.64,1.94,4.25,3.65,2.05,3.9,3.44,1.9
Mexico,Liga MX,2020/2021,12/4/2021,1:00,Queretaro,Santos Laguna,1,0,H,2.55,3.42,2.92,2.62,3.42,2.97,2.5,3.22,2.76
Mexico,Liga MX,2020/2021,12/4/2021,3:06,Club Tijuana,Mazatlan FC,2,3,A,1.91,3.61,4.4,1.92,3.72,4.57,1.86,3.51,4.07
Mexico,Liga MX,2020/2021,13/4/2021,3:00,Pachuca,Puebla,1,3,A,2.04,3.31,4.24,2.08,3.41,4.24,1.99,3.22,3.89
Mexico,Liga MX,2020/2021,15/4/2021,3:00,Juarez,U.A.N.L.- Tigres,2,3,A,4.52,3.31,1.98,4.52,3.56,2.13,4.03,3.27,1.94
Mexico,Liga MX,2020/2021,17/4/2021,1:30,Necaxa,Queretaro,0,0,D,2.6,3.42,2.85,2.6,3.42,2.94,2.51,3.23,2.76
Mexico,Liga MX,2020/2021,17/4/2021,3:30,Mazatlan FC,Atlas,0,0,D,3.69,3.35,2.18,3.83,3.35,2.29,3.5,3.17,2.13
Mexico,Liga MX,2020/2021,17/4/2021,23:00,Atl. San Luis,Puebla,1,4,A,3.09,3.31,2.49,3.09,3.34,2.56,2.9,3.13,2.46
Mexico,Liga MX,2020/2021,18/4/2021,1:00,Guadalajara Chivas,Club Tijuana,2,0,H,1.83,3.69,4.73,1.9,3.74,4.73,1.78,3.53,4.4
Mexico,Liga MX,2020/2021,18/4/2021,3:05,Club America,Cruz Azul,1,1,D,2.87,3.03,2.87,2.91,3.2,2.89,2.71,2.97,2.73
Mexico,Liga MX,2020/2021,18/4/2021,18:00,U.N.A.M.- Pumas,U.A.N.L.- Tigres,0,0,D,3.46,3.39,2.25,3.46,3.39,2.29,3.29,3.24,2.18
Mexico,Liga MX,2020/2021,19/4/2021,1:00,Santos Laguna,Toluca,3,1,H,1.79,3.94,4.59,1.8,3.96,4.59,1.76,3.73,4.25
Mexico,Liga MX,2020/2021,19/4/2021,3:06,Monterrey,Pachuca,0,1,A,1.58,4.26,6.05,1.76,4.26,6.05,1.56,4.01,5.52
Mexico,Liga MX,2020/2021,20/4/2021,3:00,Club Leon,Juarez,2,0,H,1.38,5.26,8.47,1.4,5.26,9.5,1.36,4.9,7.64
Mexico,Liga MX,2020/2021,22/4/2021,3:00,Monterrey,Guadalajara Chivas,1,2,A,1.58,4.12,6.4,1.62,4.15,6.7,1.55,3.95,5.79
Mexico,Liga MX,2020/2021,24/4/2021,1:30,Puebla,U.N.A.M.- Pumas,0,0,D,1.93,3.6,4.3,1.95,3.78,4.44,1.88,3.45,4.03
Mexico,Liga MX,2020/2021,24/4/2021,3:06,Club Tijuana,Necaxa,1,0,H,1.99,3.83,3.76,2.04,3.85,4.2,1.92,3.64,3.68
Mexico,Liga MX,2020/2021,24/4/2021,3:30,Mazatlan FC,Club Leon,4,3,H,4.19,3.89,1.87,4.27,3.91,1.94,3.91,3.69,1.85
Mexico,Liga MX,2020/2021,24/4/2021,23:00,Cruz Azul,Atl. San Luis,3,2,H,1.47,4.5,7.59,1.53,4.6,7.68,1.45,4.24,6.8
Mexico,Liga MX,2020/2021,25/4/2021,1:00,Atlas,Guadalajara Chivas,0,1,A,2.33,3.22,3.47,2.36,3.37,3.51,2.23,3.13,3.3
Mexico,Liga MX,2020/2021,25/4/2021,3:10,U.A.N.L.- Tigres,Monterrey,2,1,H,2.93,3.27,2.63,2.96,3.43,2.7,2.77,3.17,2.54
Mexico,Liga MX,2020/2021,25/4/2021,23:30,Toluca,Club America,3,1,H,3.18,3.31,2.43,3.61,3.57,2.43,3.03,3.23,2.32
Mexico,Liga MX,2020/2021,26/4/2021,1:30,Queretaro,Juarez,1,0,H,1.71,3.95,5.15,1.74,4.25,5.48,1.68,3.77,4.82
Mexico,Liga MX,2020/2021,27/4/2021,3:00,Pachuca,Santos Laguna,1,0,H,2.25,3.51,3.35,2.29,3.52,3.4,2.19,3.34,3.17
Mexico,Liga MX,2020/2021,30/4/2021,3:00,Atl. San Luis,Pachuca,1,5,A,3.88,3.65,2.01,4.06,3.68,2.04,3.7,3.45,1.97
Mexico,Liga MX,2020/2021,1/5/2021,1:30,Necaxa,Atlas,1,5,A,4,3.17,2.16,4.17,3.4,2.19,3.76,3.11,2.07
Mexico,Liga MX,2020/2021,1/5/2021,3:30,Juarez,Toluca,1,0,H,2.58,3.62,2.75,2.7,3.79,2.75,2.53,3.5,2.57
