Date,Home,Away,PredictResult,H,D,A
06/05/2023,Arminia Bielefeld,Greuther Fürth,Arminia Bielefeld,45.95%,21.99%,32.07%,1.89,1.59
06/05/2023,Hamburg,Paderborn,Paderborn,17.52%,17.31%,65.17%,1.39,2.39
06/05/2023,Fortuna Düsseldorf,Holstein Kiel,Fortuna Düsseldorf,70.79%,15.72%,13.49%,2.44,1.21
06/05/2023,Karlsruhe,Hannover 96,Hannover 96,36.18%,23.59%,40.23%,1.53,1.62
06/05/2023,Hansa Rostock,Jahn Regensburg,Hansa Rostock,38.17%,33.88%,27.96%,0.94,0.76
07/05/2023,Darmstadt,St. Pauli,Draw,24.84%,45.22%,29.95%,0.49,0.56
07/05/2023,Heidenheim,Magdeburg,Heidenheim,57.63%,26.76%,15.61%,1.43,0.61
07/05/2023,Nürnberg,Kaiserslautern,Kaiserslautern,16.85%,34.67%,48.48%,0.47,1.02
07/05/2023,Eintracht Braunschweig,Sandhausen,Sandhausen,30.51%,22.11%,47.38%,1.52,1.89
