Date,Home,Away,PredictResult,H,D,A
07/05/2023,Malmö,AIK,Malmö,46.71%,34.12%,19.18%,1.02,0.54
07/05/2023,Halmstad,Häcken,Häcken,20.03%,23.00%,56.97%,0.97,1.76
09/05/2023,Sirius,Elfsborg,Elfsborg,26.49%,30.84%,42.67%,0.82,1.12
09/05/2023,Brommapojkarna,IFK Göteborg,IFK Göteborg,26.51%,34.35%,39.15%,0.71,0.94
09/05/2023,Degerfors,Norrköping,Norrköping,13.69%,21.93%,64.38%,0.71,1.78
09/05/2023,Djurgården,Kalmar,Kalmar,20.41%,25.74%,53.85%,0.84,1.52
10/05/2023,Hammarby,Mjällby,Mjällby,24.02%,26.86%,49.12%,0.91,1.42
10/05/2023,Värnamo,Varberg,Värnamo,38.96%,30.30%,30.74%,1.10,0.94
