Date,Home,Away,PredictResult,H,D,A
17/05/2023,Aalesund,Molde,Molde,8.29%,19.62%,72.09%,0.48,1.85
17/05/2023,Brann,Stabæk,Brann,40.48%,25.19%,34.33%,1.46,1.33
17/05/2023,Lillestrøm,Sarpsborg 08,Sarpsborg 08,34.72%,30.02%,35.27%,1.04,1.05
17/05/2023,Rosenborg,Haugesund,Rosenborg,46.23%,31.20%,22.57%,1.14,0.70
17/05/2023,Strømsgodset,Sandefjord,Sandefjord,25.15%,30.05%,44.80%,0.81,1.19
17/05/2023,Tromsø,Bodø / Glimt,Bodø / Glimt,24.02%,27.96%,48.02%,0.86,1.34
17/05/2023,Viking,Odd,Draw,30.66%,39.93%,29.41%,0.66,0.64
17/05/2023,Valerenga,HamKam,Valerenga,39.63%,21.81%,38.56%,1.83,1.81
