Date,Home,Away,PredictResult,H,D,A
06/05/2023,RKC Waalwijk,Volendam,Volendam,29.51%,25.30%,45.19%,1.19,1.51
07/05/2023,Sparta Rotterdam,PSV,PSV,30.81%,23.09%,46.11%,1.42,1.75
07/05/2023,NEC,Heerenveen,NEC,50.00%,25.54%,24.47%,1.53,1.00
07/05/2023,Cambuur,Utrecht,Utrecht,16.75%,39.27%,43.98%,0.41,0.85
07/05/2023,Ajax,AZ,Ajax,56.82%,20.40%,22.79%,2.09,1.35
07/05/2023,Emmen,Twente,Twente,5.94%,17.28%,76.79%,0.39,1.95
07/05/2023,Excelsior,Feyenoord,Feyenoord,2.01%,4.30%,93.70%,1.04,1.29
07/05/2023,Go Ahead Eagles,Groningen,Go Ahead Eagles,65.63%,18.33%,16.04%,2.21,1.12
07/05/2023,Fortuna Sittard,Vitesse,Fortuna Sittard,38.04%,26.27%,35.68%,1.33,1.28
