Date,Home,Away,PredictResult,H,D,A
06/05/2023,RKC Waalwijk,Volendam,Volendam,11.43%,19.61%,68.96%,0.68,1.94
07/05/2023,Sparta Rotterdam,PSV,PSV,23.21%,23.08%,53.71%,1.12,1.77
07/05/2023,NEC,Heerenveen,NEC,40.99%,29.81%,29.19%,1.15,0.93
07/05/2023,Cambuur,Utrecht,Utrecht,13.71%,21.86%,64.43%,0.71,1.79
07/05/2023,Ajax,AZ,Ajax,49.22%,20.56%,30.23%,2.13,1.73
07/05/2023,Emmen,Twente,Twente,17.08%,22.00%,60.92%,0.89,1.83
07/05/2023,Excelsior,Feyenoord,Feyenoord,2.41%,7.43%,90.16%,0.44,2.54
07/05/2023,Go Ahead Eagles,Groningen,Go Ahead Eagles,65.78%,22.18%,12.05%,1.73,0.61
07/05/2023,Fortuna Sittard,Vitesse,Vitesse,24.24%,33.98%,41.78%,0.67,0.98
