Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Argentina,Liga Profesional,2021,6/9/2021,1:15,River Plate,Independiente,1,1,D,2.26,3.16,3.65,2.35,3.34,3.65,2.22,3.09,3.39
Argentina,Liga Profesional,2021,6/9/2021,22:00,Estudiantes L.P.,Argentinos Jrs,1,1,D,2.5,2.91,3.46,2.5,3.07,3.47,2.4,2.89,3.28
Argentina,Liga Profesional,2021,7/9/2021,0:15,Velez Sarsfield,Union de Santa Fe,4,0,H,1.93,3.47,4.28,1.95,3.53,4.3,1.89,3.37,4.07
Argentina,Liga Profesional,2021,13/9/2021,18:15,Aldosivi,Godoy Cruz,1,4,A,2.89,3.48,2.5,3.1,3.5,2.58,2.85,3.35,2.4
Argentina,Liga Profesional,2021,13/9/2021,18:15,Sarmiento Junin,Huracan,0,0,D,2.99,3.09,2.67,3.05,3.17,2.9,2.88,2.96,2.61
Argentina,Liga Profesional,2021,13/9/2021,20:30,Independiente,Lanus,0,1,A,1.96,3.49,4.19,2,3.6,4.2,1.94,3.4,3.86
Argentina,Liga Profesional,2021,13/9/2021,22:45,San Lorenzo,Racing Club,1,1,D,3.72,3.03,2.3,3.73,3.12,2.38,3.45,2.92,2.29
Argentina,Liga Profesional,2021,14/9/2021,1:00,Gimnasia L.P.,Velez Sarsfield,0,0,D,4.41,3.44,1.93,4.5,3.46,2,4.11,3.28,1.93
Argentina,Liga Profesional,2021,14/9/2021,18:15,Talleres Cordoba,Platense,2,1,H,1.71,3.65,5.55,1.77,3.68,5.7,1.7,3.49,5.18
Argentina,Liga Profesional,2021,14/9/2021,20:30,Arsenal Sarandi,Colon Santa FE,0,0,D,3.79,3.42,2.09,3.86,3.48,2.15,3.57,3.32,2.06
Argentina,Liga Profesional,2021,14/9/2021,22:45,Central Cordoba,Atl. Tucuman,2,0,H,2.63,3.18,2.95,2.64,3.25,2.97,2.52,3.09,2.88
Argentina,Liga Profesional,2021,15/9/2021,1:00,Boca Juniors,Defensa y Justicia,0,0,D,1.82,3.23,5.64,1.87,3.3,5.72,1.8,3.17,5.14
Argentina,Liga Profesional,2021,15/9/2021,18:15,Union de Santa Fe,Estudiantes L.P.,0,2,A,3.63,3.26,2.22,3.66,3.28,2.27,3.47,3.1,2.19
Argentina,Liga Profesional,2021,15/9/2021,20:30,Argentinos Jrs,Patronato,1,1,D,2.04,3.04,4.63,2.1,3.21,4.8,2.03,2.99,4.21
Argentina,Liga Profesional,2021,15/9/2021,22:45,Banfield,Rosario Central,1,2,A,2.42,3.26,3.19,2.43,3.5,3.35,2.33,3.22,3.06
Argentina,Liga Profesional,2021,16/9/2021,1:00,Newells Old Boys,River Plate,1,4,A,5.69,4.14,1.61,6.01,4.22,1.63,5.47,4.01,1.57
Argentina,Liga Profesional,2021,18/9/2021,17:30,Godoy Cruz,Sarmiento Junin,1,1,D,2.01,3.44,4.07,2.05,3.53,4.11,1.98,3.36,3.74
Argentina,Liga Profesional,2021,18/9/2021,19:45,Velez Sarsfield,Aldosivi,3,2,H,1.44,4.49,8.24,1.5,4.8,8.7,1.43,4.32,7.53
Argentina,Liga Profesional,2021,18/9/2021,22:00,Racing Club,Talleres Cordoba,1,2,A,2.86,2.97,2.88,2.87,3.04,2.89,2.76,2.89,2.78
Argentina,Liga Profesional,2021,19/9/2021,0:15,Atl. Tucuman,Boca Juniors,1,2,A,3.79,2.97,2.31,3.84,3.16,2.39,3.44,2.94,2.29
Argentina,Liga Profesional,2021,19/9/2021,17:30,Patronato,Estudiantes L.P.,1,2,A,4.31,3.23,2.03,4.5,3.26,2.2,3.94,3.11,2.03
Argentina,Liga Profesional,2021,19/9/2021,19:45,Colon Santa FE,Central Cordoba,1,0,H,2.17,3.25,3.78,2.26,3.37,4.1,2.13,3.15,3.55
Argentina,Liga Profesional,2021,19/9/2021,19:45,Platense,Argentinos Jrs,0,0,D,4.26,3.18,2.06,4.5,3.27,2.18,3.98,3.09,2.03
Argentina,Liga Profesional,2021,19/9/2021,22:00,Huracan,Independiente,0,1,A,3.64,2.98,2.36,3.75,3,2.39,3.47,2.9,2.3
Argentina,Liga Profesional,2021,20/9/2021,0:15,River Plate,Arsenal Sarandi,1,0,H,1.26,5.91,13.08,1.3,6,13.08,1.25,5.58,11.27
Argentina,Liga Profesional,2021,20/9/2021,17:30,Gimnasia L.P.,Union de Santa Fe,1,0,H,2.73,2.88,3.13,2.8,3.05,3.14,2.67,2.84,2.92
Argentina,Liga Profesional,2021,20/9/2021,19:45,Lanus,Newells Old Boys,1,2,A,2.27,3.42,3.33,2.31,3.58,3.42,2.18,3.37,3.22
Argentina,Liga Profesional,2021,20/9/2021,22:00,Rosario Central,San Lorenzo,1,0,H,2.16,3.57,3.45,2.23,3.6,3.5,2.14,3.42,3.24
Argentina,Liga Profesional,2021,21/9/2021,0:15,Defensa y Justicia,Banfield,0,0,D,2.31,3.15,3.53,2.38,3.2,3.6,2.28,3.04,3.32
Argentina,Liga Profesional,2021,24/9/2021,23:00,Sarmiento Junin,Velez Sarsfield,0,1,A,4.26,3.46,1.95,4.33,3.46,2,4.06,3.29,1.92
Argentina,Liga Profesional,2021,25/9/2021,1:15,Estudiantes L.P.,Platense,1,1,D,1.86,3.35,4.97,1.89,3.5,5.5,1.82,3.29,4.58
Argentina,Liga Profesional,2021,25/9/2021,17:30,Aldosivi,Gimnasia L.P.,1,3,A,2.76,3.2,2.8,3.1,3.27,2.89,2.84,3.11,2.56
Argentina,Liga Profesional,2021,25/9/2021,19:45,Arsenal Sarandi,Lanus,1,0,H,4.07,3.53,1.98,4.07,3.62,2.02,3.82,3.41,1.94
Argentina,Liga Profesional,2021,25/9/2021,19:45,Talleres Cordoba,Rosario Central,4,1,H,1.68,4.09,5.12,1.75,4.09,5.18,1.68,3.84,4.75
Argentina,Liga Profesional,2021,25/9/2021,22:00,Banfield,Atl. Tucuman,2,0,H,2.08,3.3,3.98,2.12,3.34,4.33,2.06,3.22,3.7
Argentina,Liga Profesional,2021,26/9/2021,0:15,Central Cordoba,River Plate,1,3,A,5.27,4.17,1.65,5.75,4.3,1.68,5.12,3.98,1.61
Argentina,Liga Profesional,2021,26/9/2021,17:30,Union de Santa Fe,Patronato,2,0,H,2.51,2.98,3.35,2.52,3.12,3.6,2.39,2.93,3.25
Argentina,Liga Profesional,2021,26/9/2021,19:45,San Lorenzo,Defensa y Justicia,2,1,H,2.98,3,2.75,3.02,3.05,2.76,2.9,2.94,2.61
Argentina,Liga Profesional,2021,26/9/2021,22:00,Independiente,Godoy Cruz,1,4,A,1.98,3.41,4.24,2,3.52,4.5,1.91,3.35,4.03
Argentina,Liga Profesional,2021,27/9/2021,0:15,Boca Juniors,Colon Santa FE,1,0,H,1.83,3.22,5.58,1.83,3.4,6.5,1.75,3.17,5.53
Argentina,Liga Profesional,2021,27/9/2021,22:00,Argentinos Jrs,Racing Club,2,0,H,2.41,2.89,3.67,2.41,2.91,3.8,2.33,2.81,3.52
Argentina,Liga Profesional,2021,28/9/2021,0:15,Newells Old Boys,Huracan,0,1,A,2.82,2.99,2.91,2.82,3.15,2.91,2.7,2.97,2.76
Argentina,Liga Profesional,2021,1/10/2021,23:00,Aldosivi,Union de Santa Fe,1,2,A,2.93,3.07,2.73,2.95,3.27,2.75,2.81,3.03,2.61
Argentina,Liga Profesional,2021,2/10/2021,1:15,Lanus,Central Cordoba,2,1,H,1.99,3.45,4.11,2.1,3.62,4.11,1.98,3.35,3.77
Argentina,Liga Profesional,2021,2/10/2021,17:30,Godoy Cruz,Newells Old Boys,2,2,D,1.92,3.78,4.02,2.11,3.81,4.11,1.95,3.54,3.68
Argentina,Liga Profesional,2021,2/10/2021,17:30,Platense,Patronato,0,0,D,2.62,2.97,3.18,2.85,3.15,3.22,2.57,2.93,2.97
Argentina,Liga Profesional,2021,2/10/2021,19:45,Huracan,Arsenal Sarandi,1,0,H,1.83,3.38,5.14,1.99,3.42,5.14,1.86,3.22,4.57
Argentina,Liga Profesional,2021,2/10/2021,22:00,Atl. Tucuman,San Lorenzo,0,0,D,2.18,3.31,3.65,2.25,3.51,3.66,2.14,3.23,3.42
Argentina,Liga Profesional,2021,3/10/2021,0:15,Velez Sarsfield,Independiente,3,3,D,2.11,3.12,4.18,2.16,3.31,4.4,2.06,3.11,3.86
Argentina,Liga Profesional,2021,3/10/2021,17:30,Gimnasia L.P.,Sarmiento Junin,0,1,A,2,3.26,4.36,2.25,3.26,4.52,1.99,3.13,4.06
Argentina,Liga Profesional,2021,3/10/2021,17:30,Rosario Central,Argentinos Jrs,0,1,A,3.29,3.36,2.32,3.4,3.4,2.43,3.2,3.23,2.25
Argentina,Liga Profesional,2021,3/10/2021,21:00,River Plate,Boca Juniors,2,1,H,2.24,3.19,3.66,2.4,3.2,3.69,2.28,3.01,3.35
Argentina,Liga Profesional,2021,4/10/2021,0:15,Racing Club,Estudiantes L.P.,1,1,D,3.04,2.86,2.82,3.05,3.06,2.83,2.9,2.83,2.7
Argentina,Liga Profesional,2021,4/10/2021,22:00,Defensa y Justicia,Talleres Cordoba,3,0,H,2.8,2.98,2.94,2.9,3.06,2.94,2.77,2.91,2.75
Argentina,Liga Profesional,2021,5/10/2021,0:15,Colon Santa FE,Banfield,0,0,D,2.35,3.04,3.6,2.35,3.16,3.71,2.26,2.97,3.46
Argentina,Liga Profesional,2021,8/10/2021,18:30,Union de Santa Fe,Platense,1,2,A,2,3.18,4.52,2.05,3.22,4.67,1.99,3.09,4.17
Argentina,Liga Profesional,2021,8/10/2021,20:45,Central Cordoba,Huracan,1,2,A,2.43,2.99,3.49,2.44,3.16,3.54,2.35,2.94,3.33
Argentina,Liga Profesional,2021,8/10/2021,23:00,Estudiantes L.P.,Rosario Central,2,2,D,1.66,4.07,5.28,1.7,4.2,5.64,1.63,3.9,5.04
Argentina,Liga Profesional,2021,9/10/2021,1:15,Newells Old Boys,Velez Sarsfield,1,2,A,3.95,3.66,1.97,4,3.74,2.02,3.75,3.56,1.92
Argentina,Liga Profesional,2021,9/10/2021,17:30,Argentinos Jrs,Defensa y Justicia,0,2,A,2.58,2.98,3.23,2.59,3.08,3.3,2.47,2.94,3.11
Argentina,Liga Profesional,2021,9/10/2021,17:30,Sarmiento Junin,Aldosivi,3,0,H,2.31,3.15,3.52,2.31,3.32,3.6,2.22,3.14,3.37
Argentina,Liga Profesional,2021,9/10/2021,19:45,Patronato,Racing Club,1,2,A,2.34,3.04,3.61,2.4,3.11,3.74,2.23,2.97,3.55
Argentina,Liga Profesional,2021,9/10/2021,22:00,Banfield,River Plate,0,1,A,2.57,3.18,3.04,2.65,3.3,3.04,2.51,3.08,2.89
Argentina,Liga Profesional,2021,10/10/2021,0:15,Boca Juniors,Lanus,4,2,H,1.78,3.52,5.32,1.82,3.68,5.5,1.74,3.43,4.95
Argentina,Liga Profesional,2021,11/10/2021,18:30,Arsenal Sarandi,Godoy Cruz,0,0,D,3.09,3.41,2.4,3.3,3.48,2.4,3.08,3.29,2.28
Argentina,Liga Profesional,2021,11/10/2021,20:45,San Lorenzo,Colon Santa FE,1,2,A,3.15,2.92,2.68,3.15,3.01,2.7,2.98,2.87,2.6
Argentina,Liga Profesional,2021,11/10/2021,23:00,Independiente,Gimnasia L.P.,1,1,D,1.91,3.22,4.98,2,3.26,4.98,1.89,3.13,4.54
Argentina,Liga Profesional,2021,12/10/2021,1:15,Talleres Cordoba,Atl. Tucuman,2,0,H,1.56,4.19,6.32,1.7,4.2,6.59,1.54,4,5.92
Argentina,Liga Profesional,2021,15/10/2021,18:30,Godoy Cruz,Central Cordoba,0,0,D,1.74,3.98,4.79,1.78,4.1,5,1.71,3.8,4.48
Argentina,Liga Profesional,2021,15/10/2021,20:45,Rosario Central,Patronato,3,2,H,2.49,3.25,3.09,2.52,3.42,3.3,2.35,3.23,2.99
Argentina,Liga Profesional,2021,15/10/2021,23:00,Racing Club,Platense,0,1,A,2.16,2.96,4.3,2.16,3.3,4.75,2.03,3.02,4.03
Argentina,Liga Profesional,2021,16/10/2021,1:15,Defensa y Justicia,Estudiantes L.P.,2,1,H,2.3,2.96,3.81,2.5,3.2,3.81,2.26,2.94,3.44
Argentina,Liga Profesional,2021,16/10/2021,1:15,Velez Sarsfield,Arsenal Sarandi,0,0,D,1.51,4.17,7.33,1.56,4.5,7.85,1.51,4.01,6.27
Argentina,Liga Profesional,2021,16/10/2021,17:30,Sarmiento Junin,Union de Santa Fe,3,4,A,2.56,3.09,3.13,2.7,3.13,3.13,2.5,3,2.96
Argentina,Liga Profesional,2021,16/10/2021,19:45,Gimnasia L.P.,Newells Old Boys,1,0,H,2.2,3.29,3.64,2.23,3.42,3.68,2.12,3.24,3.43
Argentina,Liga Profesional,2021,16/10/2021,22:00,Lanus,Banfield,1,1,D,2.51,3.27,3.05,2.55,3.32,3.11,2.47,3.15,2.86
Argentina,Liga Profesional,2021,17/10/2021,0:15,Huracan,Boca Juniors,0,3,A,3.7,2.98,2.34,3.7,3.04,2.35,3.49,2.91,2.26
Argentina,Liga Profesional,2021,17/10/2021,19:45,Atl. Tucuman,Argentinos Jrs,4,3,H,2.72,2.99,3.03,2.92,3.17,3.03,2.66,2.92,2.83
Argentina,Liga Profesional,2021,17/10/2021,19:45,Colon Santa FE,Talleres Cordoba,1,0,H,2.39,3.17,3.35,2.63,3.28,3.41,2.36,3.07,3.12
Argentina,Liga Profesional,2021,17/10/2021,22:00,Aldosivi,Independiente,1,0,H,3.89,3.27,2.12,4.1,3.44,2.13,3.73,3.25,2.02
Argentina,Liga Profesional,2021,18/10/2021,0:15,River Plate,San Lorenzo,3,1,H,1.39,4.93,8.63,1.42,5,9,1.38,4.63,7.65
Argentina,Liga Profesional,2021,19/10/2021,18:30,Platense,Rosario Central,1,1,D,2.47,3.29,3.09,2.47,3.5,3.09,2.38,3.22,2.94
Argentina,Liga Profesional,2021,19/10/2021,20:45,Union de Santa Fe,Racing Club,1,1,D,2.35,2.99,3.67,2.35,3.17,3.71,2.28,2.96,3.41
Argentina,Liga Profesional,2021,19/10/2021,23:00,Patronato,Defensa y Justicia,3,3,D,3.31,3.12,2.44,3.31,3.29,2.44,3.12,3.04,2.37
Argentina,Liga Profesional,2021,20/10/2021,1:15,Central Cordoba,Velez Sarsfield,1,2,A,3.92,3.57,2,4.33,3.57,2.03,3.75,3.33,1.98
Argentina,Liga Profesional,2021,20/10/2021,18:30,Arsenal Sarandi,Gimnasia L.P.,0,1,A,2.56,2.88,3.38,2.8,3.04,3.41,2.55,2.8,3.11
Argentina,Liga Profesional,2021,20/10/2021,20:45,San Lorenzo,Lanus,1,3,A,3.37,3.29,2.31,3.5,3.48,2.36,3.24,3.25,2.2
Argentina,Liga Profesional,2021,20/10/2021,23:00,Banfield,Huracan,1,4,A,2.34,3.05,3.59,2.34,3.22,3.61,2.27,3.03,3.34
Argentina,Liga Profesional,2021,20/10/2021,23:00,Estudiantes L.P.,Atl. Tucuman,1,1,D,1.95,3.54,4.19,1.97,3.64,4.2,1.92,3.4,3.89
Argentina,Liga Profesional,2021,21/10/2021,1:15,Boca Juniors,Godoy Cruz,2,1,H,1.75,3.62,5.3,1.75,4,5.75,1.69,3.64,5
Argentina,Liga Profesional,2021,21/10/2021,18:30,Argentinos Jrs,Colon Santa FE,3,1,H,2.35,3.11,3.51,2.4,3.14,3.6,2.29,3,3.35
Argentina,Liga Profesional,2021,21/10/2021,20:45,Newells Old Boys,Aldosivi,0,0,D,1.78,3.73,4.82,1.9,3.83,5,1.75,3.6,4.55
Argentina,Liga Profesional,2021,21/10/2021,23:00,Independiente,Sarmiento Junin,1,1,D,1.74,3.43,5.92,1.78,3.62,5.94,1.7,3.39,5.31
Argentina,Liga Profesional,2021,22/10/2021,1:15,Talleres Cordoba,River Plate,0,2,A,2.92,3.33,2.57,3,3.34,2.66,2.86,3.13,2.48
Argentina,Liga Profesional,2021,23/10/2021,19:45,Gimnasia L.P.,Central Cordoba,2,2,D,2.12,3.38,3.75,2.24,3.4,3.84,2.13,3.19,3.47
Argentina,Liga Profesional,2021,23/10/2021,22:00,Defensa y Justicia,Platense,2,1,H,1.87,3.43,4.81,1.95,3.53,5,1.85,3.31,4.4
Argentina,Liga Profesional,2021,24/10/2021,0:15,Rosario Central,Racing Club,2,1,H,2.13,3.5,3.58,2.19,3.5,3.63,2.11,3.37,3.34
Argentina,Liga Profesional,2021,24/10/2021,19:45,Colon Santa FE,Estudiantes L.P.,2,1,H,2.38,3.19,3.34,2.4,3.28,3.4,2.32,3.09,3.18
Argentina,Liga Profesional,2021,24/10/2021,19:45,Godoy Cruz,Banfield,2,1,H,1.99,3.62,3.9,2.15,3.62,3.97,1.98,3.42,3.66
Argentina,Liga Profesional,2021,24/10/2021,22:00,Huracan,San Lorenzo,2,1,H,1.94,3.28,4.65,2,3.38,4.69,1.93,3.17,4.22
Argentina,Liga Profesional,2021,25/10/2021,0:15,Velez Sarsfield,Boca Juniors,2,0,H,3.04,2.91,2.77,3.06,3.06,2.79,2.92,2.83,2.66
Argentina,Liga Profesional,2021,25/10/2021,18:30,Aldosivi,Arsenal Sarandi,2,1,H,2.28,3.13,3.64,2.36,3.5,3.65,2.24,3.06,3.38
Argentina,Liga Profesional,2021,25/10/2021,18:30,Sarmiento Junin,Newells Old Boys,2,1,H,2.26,3.16,3.65,2.3,3.36,3.65,2.21,3.12,3.36
Argentina,Liga Profesional,2021,25/10/2021,20:45,Atl. Tucuman,Patronato,2,2,D,2.11,3.38,3.8,2.15,3.62,3.8,2.08,3.28,3.51
Argentina,Liga Profesional,2021,25/10/2021,20:45,Lanus,Talleres Cordoba,3,3,D,2.82,3.24,2.71,2.86,3.45,2.71,2.7,3.19,2.59
Argentina,Liga Profesional,2021,25/10/2021,23:00,River Plate,Argentinos Jrs,3,0,H,1.8,3.4,5.35,1.8,3.66,5.5,1.75,3.42,4.86
Argentina,Liga Profesional,2021,26/10/2021,1:15,Independiente,Union de Santa Fe,1,0,H,2.29,3.06,3.69,2.3,3.15,3.9,2.19,2.96,3.61
Argentina,Liga Profesional,2021,29/10/2021,23:00,Racing Club,Defensa y Justicia,1,2,A,2.99,3.01,2.73,3.05,3.2,2.75,2.86,2.96,2.61
Argentina,Liga Profesional,2021,30/10/2021,1:15,Argentinos Jrs,Lanus,0,1,A,2.72,3.37,2.71,2.72,3.58,2.9,2.57,3.29,2.65
Argentina,Liga Profesional,2021,30/10/2021,19:45,Arsenal Sarandi,Sarmiento Junin,1,0,H,2.96,3.03,2.74,2.97,3.09,2.75,2.85,2.95,2.63
Argentina,Liga Profesional,2021,30/10/2021,19:45,Platense,Atl. Tucuman,4,1,H,2.87,3.2,2.69,2.87,3.35,2.8,2.72,3.15,2.62
Argentina,Liga Profesional,2021,30/10/2021,22:00,Banfield,Velez Sarsfield,2,1,H,3.87,3.09,2.22,3.94,3.25,2.29,3.52,3.03,2.2
Argentina,Liga Profesional,2021,30/10/2021,22:00,Talleres Cordoba,Huracan,1,0,H,1.93,3.47,4.34,1.98,3.51,4.53,1.92,3.34,4.01
Argentina,Liga Profesional,2021,31/10/2021,0:15,Boca Juniors,Gimnasia L.P.,0,1,A,1.68,3.68,5.92,1.74,3.68,6.2,1.68,3.48,5.42
Argentina,Liga Profesional,2021,31/10/2021,18:45,San Lorenzo,Godoy Cruz,1,0,H,2.83,3.47,2.55,2.85,3.47,2.6,2.77,3.27,2.5
Argentina,Liga Profesional,2021,31/10/2021,18:45,Union de Santa Fe,Rosario Central,3,1,H,1.87,3.48,4.7,2.08,3.75,4.7,1.9,3.45,4.01
Argentina,Liga Profesional,2021,31/10/2021,21:00,Newells Old Boys,Independiente,1,0,H,3.34,3.17,2.39,3.44,3.25,2.43,3.14,3.11,2.34
Argentina,Liga Profesional,2021,31/10/2021,23:15,Estudiantes L.P.,River Plate,1,1,D,4.51,3.66,1.85,4.63,3.68,1.89,4.31,3.46,1.82
Argentina,Liga Profesional,2021,1/11/2021,22:00,Patronato,Colon Santa FE,2,0,H,2.79,3.04,2.9,2.85,3.22,2.95,2.66,3.01,2.79
Argentina,Liga Profesional,2021,2/11/2021,0:15,Central Cordoba,Aldosivi,0,0,D,1.76,3.78,4.94,1.8,3.85,5.03,1.74,3.64,4.54
Argentina,Liga Profesional,2021,5/11/2021,22:00,Defensa y Justicia,Rosario Central,3,0,H,1.69,4,5.07,1.73,4.15,5.1,1.69,3.89,4.61
Argentina,Liga Profesional,2021,6/11/2021,0:15,Lanus,Estudiantes L.P.,1,1,D,2.25,3.36,3.42,2.36,3.45,3.48,2.2,3.26,3.26
Argentina,Liga Profesional,2021,6/11/2021,18:45,Colon Santa FE,Platense,3,0,H,1.91,3.38,4.63,1.95,3.44,4.69,1.88,3.28,4.39
Argentina,Liga Profesional,2021,6/11/2021,18:45,Godoy Cruz,Talleres Cordoba,0,2,A,2.78,3.19,2.78,2.78,3.42,2.8,2.65,3.15,2.69
Argentina,Liga Profesional,2021,6/11/2021,21:00,Independiente,Arsenal Sarandi,3,0,H,1.69,3.72,5.6,1.72,3.74,5.92,1.68,3.54,5.27
Argentina,Liga Profesional,2021,6/11/2021,23:15,Atl. Tucuman,Racing Club,0,2,A,2.42,3.23,3.22,2.44,3.42,3.47,2.28,3.2,3.19
Argentina,Liga Profesional,2021,7/11/2021,18:45,Gimnasia L.P.,Banfield,0,1,A,2.88,3.03,2.82,2.9,3.16,2.82,2.81,2.97,2.68
Argentina,Liga Profesional,2021,7/11/2021,18:45,Sarmiento Junin,Central Cordoba,1,3,A,2.5,3.22,3.1,2.69,3.23,3.1,2.53,3.08,2.88
Argentina,Liga Profesional,2021,7/11/2021,21:00,Velez Sarsfield,San Lorenzo,2,1,H,1.63,3.88,6.1,1.67,3.93,6.11,1.61,3.73,5.58
Argentina,Liga Profesional,2021,7/11/2021,23:15,River Plate,Patronato,5,0,H,1.34,5.35,9.51,1.37,5.5,9.6,1.33,5.05,8.59
Argentina,Liga Profesional,2021,8/11/2021,19:45,Newells Old Boys,Union de Santa Fe,1,0,H,3.15,3.19,2.49,3.16,3.28,2.61,2.98,3.09,2.44
Argentina,Liga Profesional,2021,8/11/2021,22:00,Huracan,Argentinos Jrs,1,1,D,2.57,3.06,3.15,2.57,3.15,3.35,2.48,2.98,3.03
Argentina,Liga Profesional,2021,9/11/2021,0:15,Aldosivi,Boca Juniors,0,3,A,6.23,3.76,1.64,6.25,3.9,1.69,5.66,3.61,1.63
Argentina,Liga Profesional,2021,18/11/2021,20:00,Union de Santa Fe,Defensa y Justicia,2,3,A,2.5,3.27,3.06,2.65,3.3,3.15,2.48,3.16,2.9
Argentina,Liga Profesional,2021,18/11/2021,22:15,Patronato,Lanus,3,2,H,2.72,3.47,2.65,2.72,3.58,2.7,2.62,3.38,2.59
Argentina,Liga Profesional,2021,19/11/2021,0:30,Banfield,Aldosivi,0,2,A,1.43,4.68,7.94,1.53,5,8.5,1.41,4.53,7.54
Argentina,Liga Profesional,2021,19/11/2021,20:00,Estudiantes L.P.,Huracan,4,1,H,2.54,3.16,3.1,2.6,3.25,3.5,2.45,3.06,3.03
Argentina,Liga Profesional,2021,19/11/2021,22:15,San Lorenzo,Gimnasia L.P.,0,1,A,2.64,3.03,3.09,2.75,3.11,3.1,2.59,2.96,2.94
Argentina,Liga Profesional,2021,20/11/2021,0:30,Argentinos Jrs,Godoy Cruz,0,0,D,1.86,3.74,4.35,2.1,3.85,4.45,1.84,3.63,4.07
Argentina,Liga Profesional,2021,20/11/2021,0:30,Talleres Cordoba,Velez Sarsfield,1,1,D,2.57,3.01,3.22,2.6,3.1,3.22,2.5,2.96,3.05
Argentina,Liga Profesional,2021,20/11/2021,20:00,Rosario Central,Atl. Tucuman,3,1,H,1.85,4.15,3.94,2.05,4.15,4.04,1.9,3.78,3.64
Argentina,Liga Profesional,2021,20/11/2021,22:15,Boca Juniors,Sarmiento Junin,2,0,H,1.41,5.04,9.05,1.42,5.04,10.16,1.36,4.65,8.72
Argentina,Liga Profesional,2021,21/11/2021,0:30,Central Cordoba,Independiente,1,0,H,2.94,3.06,2.73,3.12,3.13,2.78,2.92,2.98,2.59
Argentina,Liga Profesional,2021,21/11/2021,20:00,Arsenal Sarandi,Newells Old Boys,3,1,H,2.4,3.21,3.27,2.55,3.22,3.27,2.36,3.1,3.14
Argentina,Liga Profesional,2021,21/11/2021,22:15,Racing Club,Colon Santa FE,1,2,A,2.23,3.27,3.59,2.4,3.33,3.75,2.21,3.15,3.4
Argentina,Liga Profesional,2021,22/11/2021,0:30,Platense,River Plate,0,1,A,8.04,4.85,1.41,9,4.85,1.46,7.77,4.5,1.4
Argentina,Liga Profesional,2021,23/11/2021,20:00,Gimnasia L.P.,Talleres Cordoba,5,2,H,3.17,3.04,2.56,3.28,3.15,2.61,3.07,2.98,2.48
Argentina,Liga Profesional,2021,23/11/2021,20:00,Huracan,Patronato,1,0,H,1.88,3.54,4.53,1.91,3.6,4.6,1.86,3.44,4.25
Argentina,Liga Profesional,2021,23/11/2021,22:15,Aldosivi,San Lorenzo,2,0,H,3.43,3.26,2.3,3.51,3.36,2.32,3.23,3.22,2.25
Argentina,Liga Profesional,2021,24/11/2021,0:30,Godoy Cruz,Estudiantes L.P.,1,3,A,2.52,3.34,2.9,2.53,3.53,3.06,2.42,3.32,2.84
Argentina,Liga Profesional,2021,24/11/2021,0:30,Velez Sarsfield,Argentinos Jrs,2,0,H,2.15,3.1,4.08,2.16,3.38,4.3,2.04,3.18,3.86
Argentina,Liga Profesional,2021,24/11/2021,20:00,Newells Old Boys,Central Cordoba,1,0,H,2.79,3.14,2.8,2.82,3.32,2.9,2.65,3.08,2.75
Argentina,Liga Profesional,2021,24/11/2021,20:00,Sarmiento Junin,Banfield,0,0,D,3.48,3.19,2.31,3.48,3.28,2.38,3.29,3.12,2.27
Argentina,Liga Profesional,2021,24/11/2021,22:15,Atl. Tucuman,Defensa y Justicia,0,4,A,3.87,3.53,2.03,3.94,3.68,2.11,3.58,3.48,2
Argentina,Liga Profesional,2021,25/11/2021,0:30,Independiente,Boca Juniors,1,0,H,3.7,2.95,2.36,3.84,2.95,2.4,3.53,2.83,2.33
Argentina,Liga Profesional,2021,25/11/2021,20:00,Arsenal Sarandi,Union de Santa Fe,0,1,A,3.38,3.21,2.35,3.45,3.38,2.35,3.21,3.19,2.28
Argentina,Liga Profesional,2021,25/11/2021,22:15,Colon Santa FE,Rosario Central,1,4,A,2.66,3.51,2.68,2.66,3.54,2.76,2.54,3.42,2.64
Argentina,Liga Profesional,2021,25/11/2021,22:15,Lanus,Platense,3,3,D,1.68,4.04,5.13,1.71,4.1,5.18,1.67,3.91,4.73
Argentina,Liga Profesional,2021,26/11/2021,0:30,River Plate,Racing Club,4,0,H,1.38,4.88,9.33,1.48,5.04,9.8,1.38,4.57,8.41
Argentina,Liga Profesional,2021,27/11/2021,20:00,Talleres Cordoba,Aldosivi,2,0,H,1.5,4.44,6.85,1.5,4.9,7.3,1.44,4.45,6.71
Argentina,Liga Profesional,2021,27/11/2021,22:15,Patronato,Godoy Cruz,0,3,A,2.36,3.46,3.13,2.4,3.58,3.31,2.32,3.33,3.01
Argentina,Liga Profesional,2021,28/11/2021,0:30,Estudiantes L.P.,Velez Sarsfield,1,0,H,2.74,3.2,2.82,2.77,3.31,2.98,2.62,3.09,2.77
Argentina,Liga Profesional,2021,28/11/2021,20:00,Rosario Central,River Plate,2,2,D,3.69,3.97,1.95,3.8,4.15,2,3.54,3.8,1.91
Argentina,Liga Profesional,2021,28/11/2021,22:15,Argentinos Jrs,Gimnasia L.P.,3,0,H,1.91,3.46,4.48,2.15,3.46,4.64,1.94,3.29,4.02
