Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Mexico,Liga MX,2021/2022,28/11/2021,1:00,Club America,U.N.A.M.- Pumas,1,3,A,2.03,3.29,4.31,2.08,3.38,4.31,2,3.18,3.97
Mexico,Liga MX,2021/2022,28/11/2021,3:05,Atlas,Monterrey,1,1,D,2.76,3.02,3,2.77,3.13,3.01,2.63,2.94,2.87
Mexico,Liga MX,2021/2022,29/11/2021,0:00,U.A.N.L.- Tigres,Santos Laguna,1,0,H,2.03,3.36,4.2,2.06,3.6,4.28,1.97,3.32,3.87
Mexico,Liga MX,2021/2022,29/11/2021,2:05,Club Leon,Puebla,2,0,H,1.68,3.98,5.4,1.73,3.98,5.78,1.67,3.72,5.03
Mexico,Liga MX,2021/2022,2/12/2021,3:00,U.A.N.L.- Tigres,Club Leon,2,1,H,2.15,3.26,3.91,2.16,3.3,3.77,2.1,3.18,3.52
Mexico,Liga MX,2021/2022,3/12/2021,3:00,U.N.A.M.- Pumas,Atlas,0,1,A,,,,3.07,2.79,3.1,2.9,2.63,2.89
Mexico,Liga MX,2021/2022,5/12/2021,3:00,Club Leon,U.A.N.L.- Tigres,2,1,H,2.17,3.52,3.52,2.26,3.55,3.52,2.14,3.34,3.33
Mexico,Liga MX,2021/2022,6/12/2021,1:00,Atlas,U.N.A.M.- Pumas,0,1,A,2.16,3.13,4.06,2.21,3.32,4.3,2.07,3.08,3.83
Mexico,Liga MX,2021/2022,10/12/2021,3:00,Club Leon,Atlas,3,2,H,2.47,2.83,3.72,2.48,3.05,3.72,2.36,2.81,3.45
Mexico,Liga MX,2021/2022,13/12/2021,2:15,Atlas,Club Leon,1,0,H,2.21,3.14,3.87,2.22,3.38,3.87,2.15,3.12,3.55
Mexico,Liga MX,2021/2022,7/1/2022,3:00,Atl. San Luis,Pachuca,0,2,A,2.8,3.32,2.71,3.25,3.39,2.71,2.76,3.2,2.53
Mexico,Liga MX,2021/2022,8/1/2022,1:00,Juarez,Necaxa,2,1,H,3.11,2.86,2.81,3.11,3.05,2.81,2.94,2.82,2.67
Mexico,Liga MX,2021/2022,8/1/2022,3:00,Puebla,Club America,1,1,D,2.86,3.01,2.9,2.92,3.15,2.9,2.78,2.95,2.7
Mexico,Liga MX,2021/2022,9/1/2022,1:06,Monterrey,Queretaro,0,0,D,1.5,4.27,7.67,1.5,4.32,7.67,1.47,4.06,6.96
Mexico,Liga MX,2021/2022,9/1/2022,3:00,Cruz Azul,Club Tijuana,2,0,H,1.74,3.38,6.25,1.78,3.55,6.25,1.71,3.34,5.47
Mexico,Liga MX,2021/2022,10/1/2022,0:00,Guadalajara Chivas,Mazatlan FC,3,0,H,1.63,3.73,6.74,1.74,3.73,7,1.61,3.5,6.18
Mexico,Liga MX,2021/2022,11/1/2022,3:00,U.N.A.M.- Pumas,Toluca,5,0,H,2.34,3.3,3.37,2.34,3.49,3.4,2.24,3.24,3.2
Mexico,Liga MX,2021/2022,13/1/2022,2:06,Santos Laguna,U.A.N.L.- Tigres,1,1,D,2.49,3.11,3.28,2.49,3.25,3.28,2.39,3.08,3.05
Mexico,Liga MX,2021/2022,15/1/2022,1:00,Queretaro,U.N.A.M.- Pumas,1,3,A,3.12,3.04,2.65,3.15,3.2,2.65,2.97,3.02,2.5
Mexico,Liga MX,2021/2022,15/1/2022,3:00,Necaxa,Monterrey,0,4,A,3.81,3.21,2.2,3.81,3.3,2.26,3.52,3.15,2.14
Mexico,Liga MX,2021/2022,15/1/2022,23:00,Atlas,Atl. San Luis,1,0,H,1.79,3.37,5.74,1.8,3.5,5.75,1.75,3.27,5.19
Mexico,Liga MX,2021/2022,16/1/2022,1:00,U.A.N.L.- Tigres,Puebla,0,2,A,1.57,3.99,7,1.68,4.05,7,1.56,3.79,6.14
Mexico,Liga MX,2021/2022,16/1/2022,3:00,Cruz Azul,Juarez,1,0,H,1.72,3.43,6.25,1.77,3.75,6.25,1.71,3.3,5.61
Mexico,Liga MX,2021/2022,16/1/2022,3:06,Club Tijuana,Club Leon,1,1,D,2.5,3.49,2.93,3.05,3.5,2.95,2.44,3.33,2.79
Mexico,Liga MX,2021/2022,16/1/2022,18:00,Toluca,Santos Laguna,3,1,H,3.1,3.4,2.43,3.15,3.4,2.7,2.96,3.29,2.35
Mexico,Liga MX,2021/2022,16/1/2022,23:00,Pachuca,Guadalajara Chivas,2,1,H,2.26,3.28,3.58,2.26,3.36,3.6,2.17,3.19,3.38
Mexico,Liga MX,2021/2022,20/1/2022,3:00,Club Leon,Atlas,1,1,D,2.43,3.01,3.53,2.55,3.05,3.53,2.39,2.94,3.23
Mexico,Liga MX,2021/2022,21/1/2022,3:00,Atl. San Luis,Juarez,0,1,A,2.4,2.91,3.74,2.4,3.1,3.9,2.28,2.89,3.49
Mexico,Liga MX,2021/2022,22/1/2022,3:00,Mazatlan FC,Toluca,1,2,A,2.3,3.22,3.57,2.33,3.3,3.66,2.25,3.07,3.3
Mexico,Liga MX,2021/2022,22/1/2022,23:00,Guadalajara Chivas,Queretaro,1,1,D,1.98,3.29,4.57,2,3.4,4.57,1.94,3.14,4.19
Mexico,Liga MX,2021/2022,23/1/2022,1:00,Club Leon,Pachuca,2,1,H,2.43,3.48,3.05,2.5,3.48,3.2,2.39,3.26,2.89
Mexico,Liga MX,2021/2022,23/1/2022,3:00,Club America,Atlas,0,2,A,2.45,2.93,3.61,2.47,3.02,3.61,2.36,2.83,3.36
Mexico,Liga MX,2021/2022,23/1/2022,3:06,Monterrey,Cruz Azul,2,2,D,1.89,3.25,5.19,1.9,3.45,5.19,1.84,3.22,4.58
Mexico,Liga MX,2021/2022,23/1/2022,18:00,U.N.A.M.- Pumas,U.A.N.L.- Tigres,1,2,A,2.87,3.3,2.68,2.9,3.42,2.68,2.77,3.15,2.53
Mexico,Liga MX,2021/2022,24/1/2022,1:00,Santos Laguna,Necaxa,1,4,A,1.68,3.9,5.54,1.73,3.9,5.54,1.67,3.62,5.01
Mexico,Liga MX,2021/2022,29/1/2022,3:00,Puebla,Club Tijuana,3,1,H,2.36,2.99,3.71,2.4,3.15,3.71,2.28,2.96,3.43
Mexico,Liga MX,2021/2022,5/2/2022,23:00,Necaxa,Pachuca,1,3,A,2.88,3.34,2.62,2.92,3.46,2.75,2.77,3.23,2.52
Mexico,Liga MX,2021/2022,6/2/2022,1:00,Club America,Atl. San Luis,2,3,A,1.67,3.73,6.1,1.76,3.8,6.43,1.64,3.59,5.53
Mexico,Liga MX,2021/2022,6/2/2022,3:06,Club Tijuana,U.N.A.M.- Pumas,1,0,H,2.27,3.53,3.28,2.27,3.55,3.3,2.19,3.38,3.15
Mexico,Liga MX,2021/2022,6/2/2022,22:00,Queretaro,Puebla,0,2,A,2.75,3.15,2.89,2.82,3.17,2.95,2.65,3.01,2.78
Mexico,Liga MX,2021/2022,7/2/2022,0:00,Atlas,Santos Laguna,2,1,H,2.18,3.1,4.05,2.22,3.2,4.05,2.14,3,3.73
Mexico,Liga MX,2021/2022,7/2/2022,2:00,U.A.N.L.- Tigres,Mazatlan FC,4,3,H,1.45,4.38,8.77,1.48,4.45,9,1.44,4.15,7.61
Mexico,Liga MX,2021/2022,8/2/2022,3:05,Club Leon,Cruz Azul,0,1,A,2.66,3.13,3.02,2.66,3.15,3.03,2.56,3.03,2.88
Mexico,Liga MX,2021/2022,10/2/2022,1:00,Juarez,Guadalajara Chivas,1,3,A,3.03,2.84,2.9,3.05,2.97,2.9,2.9,2.8,2.72
Mexico,Liga MX,2021/2022,12/2/2022,1:00,Mazatlan FC,Club Tijuana,2,0,H,3.12,3.23,2.52,3.12,3.3,2.61,2.96,3.13,2.43
Mexico,Liga MX,2021/2022,12/2/2022,3:00,Puebla,Atlas,1,1,D,3.17,2.84,2.78,3.27,3.05,2.79,3.07,2.78,2.63
Mexico,Liga MX,2021/2022,12/2/2022,23:00,Atl. San Luis,Toluca,0,1,A,2,3.61,3.96,2,3.65,3.96,1.95,3.45,3.76
Mexico,Liga MX,2021/2022,12/2/2022,23:00,Guadalajara Chivas,U.A.N.L.- Tigres,1,3,A,2.67,3.08,3.04,2.67,3.2,3.05,2.56,3.01,2.89
Mexico,Liga MX,2021/2022,13/2/2022,1:00,Cruz Azul,Necaxa,1,2,A,1.91,3.27,5.02,1.95,3.45,5.5,1.86,3.23,4.56
Mexico,Liga MX,2021/2022,13/2/2022,3:00,Santos Laguna,Club America,2,3,A,2.41,3.25,3.28,2.45,3.28,3.33,2.33,3.13,3.11
Mexico,Liga MX,2021/2022,13/2/2022,18:00,U.N.A.M.- Pumas,Club Leon,2,1,H,2.43,3.47,3.05,2.43,3.5,3.05,2.36,3.35,2.9
Mexico,Liga MX,2021/2022,15/2/2022,3:00,Pachuca,Queretaro,2,2,D,1.56,4.18,6.45,1.59,4.2,6.5,1.54,3.97,5.91
Mexico,Liga MX,2021/2022,17/2/2022,1:00,Mazatlan FC,Club America,2,1,H,3.37,3.26,2.36,3.37,3.26,2.4,3.14,3.09,2.35
Mexico,Liga MX,2021/2022,19/2/2022,1:00,Puebla,Monterrey,1,0,H,3.03,3.2,2.6,3.15,3.3,2.6,3,3.09,2.45
Mexico,Liga MX,2021/2022,19/2/2022,3:00,Juarez,Santos Laguna,0,0,D,3.27,3.08,2.52,3.28,3.13,2.65,3.09,2.97,2.46
Mexico,Liga MX,2021/2022,19/2/2022,3:06,Club Tijuana,Necaxa,1,1,D,1.76,3.72,5.12,1.91,3.75,5.25,1.79,3.5,4.52
Mexico,Liga MX,2021/2022,19/2/2022,23:00,Queretaro,Mazatlan FC,2,0,H,1.95,3.48,4.34,2.15,3.48,4.34,1.96,3.29,3.95
Mexico,Liga MX,2021/2022,20/2/2022,1:00,U.A.N.L.- Tigres,Atl. San Luis,2,1,H,1.51,4.4,7.11,1.56,4.4,7.5,1.5,4.17,6.34
Mexico,Liga MX,2021/2022,20/2/2022,3:00,Club Leon,Guadalajara Chivas,2,1,H,2.34,3.17,3.49,2.35,3.5,3.49,2.26,3.13,3.28
Mexico,Liga MX,2021/2022,20/2/2022,22:00,Club America,Pachuca,1,3,A,2.46,3.35,3.1,2.51,3.64,3.35,2.39,3.2,3
Mexico,Liga MX,2021/2022,21/2/2022,0:05,Toluca,Cruz Azul,1,4,A,3.24,3.29,2.41,3.24,3.33,2.5,3.05,3.16,2.37
Mexico,Liga MX,2021/2022,21/2/2022,2:05,Atlas,U.N.A.M.- Pumas,0,0,D,1.98,3.18,4.76,2,3.36,4.76,1.94,3.12,4.31
Mexico,Liga MX,2021/2022,25/2/2022,1:00,Pachuca,Mazatlan FC,3,1,H,1.46,4.58,7.91,1.46,4.6,8.19,1.42,4.39,7.47
Mexico,Liga MX,2021/2022,25/2/2022,3:05,Queretaro,Toluca,1,1,D,2.31,3.19,3.56,2.31,3.4,3.6,2.22,3.16,3.35
Mexico,Liga MX,2021/2022,26/2/2022,1:00,Necaxa,Club Leon,0,1,A,2.9,3.2,2.7,2.9,3.34,2.99,2.71,3.11,2.64
Mexico,Liga MX,2021/2022,26/2/2022,3:00,Juarez,U.A.N.L.- Tigres,2,3,A,4.78,3.52,1.86,5,3.52,1.95,4.39,3.32,1.86
Mexico,Liga MX,2021/2022,26/2/2022,3:06,Club Tijuana,Atlas,2,0,H,2.54,3.04,3.28,2.55,3.13,3.28,2.46,2.96,3.1
Mexico,Liga MX,2021/2022,26/2/2022,23:06,Monterrey,Atl. San Luis,0,2,A,1.55,4.21,6.69,1.56,4.3,7.5,1.51,4.04,6.38
Mexico,Liga MX,2021/2022,27/2/2022,1:00,Guadalajara Chivas,Puebla,2,3,A,2.36,3.1,3.56,2.39,3.26,3.58,2.28,3.04,3.33
Mexico,Liga MX,2021/2022,27/2/2022,3:00,U.N.A.M.- Pumas,Club America,0,0,D,3.02,3.2,2.61,3.03,3.43,2.78,2.79,3.14,2.56
Mexico,Liga MX,2021/2022,28/2/2022,1:00,Cruz Azul,Santos Laguna,1,2,A,2.05,3.2,4.39,2.05,3.34,4.51,1.97,3.13,4.16
Mexico,Liga MX,2021/2022,2/3/2022,1:00,Puebla,Juarez,1,1,D,1.78,3.46,5.58,1.79,3.54,5.58,1.75,3.34,5.06
Mexico,Liga MX,2021/2022,2/3/2022,1:00,Toluca,Club Tijuana,1,2,A,2.31,3.28,3.46,2.35,3.43,3.46,2.28,3.2,3.17
Mexico,Liga MX,2021/2022,2/3/2022,3:00,Club America,Queretaro,1,1,D,1.81,3.43,5.41,1.87,3.6,5.5,1.78,3.34,4.88
Mexico,Liga MX,2021/2022,2/3/2022,3:00,Club Leon,Monterrey,0,0,D,2.96,3.2,2.65,3,3.32,2.65,2.85,3.11,2.53
Mexico,Liga MX,2021/2022,2/3/2022,3:00,Mazatlan FC,Necaxa,0,0,D,3,3.04,2.74,3,3.18,2.85,2.77,2.96,2.71
Mexico,Liga MX,2021/2022,3/3/2022,1:00,Atlas,Pachuca,0,1,A,3.02,2.96,2.79,3.02,3.13,2.79,2.87,2.89,2.68
Mexico,Liga MX,2021/2022,3/3/2022,1:00,U.A.N.L.- Tigres,Cruz Azul,2,2,D,1.68,3.98,5.4,1.74,3.98,5.7,1.68,3.66,5.06
Mexico,Liga MX,2021/2022,3/3/2022,3:00,Atl. San Luis,Guadalajara Chivas,2,2,D,2.77,2.98,3.06,2.77,3.15,3.06,2.66,2.92,2.87
Mexico,Liga MX,2021/2022,3/3/2022,3:00,Santos Laguna,U.N.A.M.- Pumas,3,2,H,2.09,3.39,3.93,2.13,3.57,3.95,2.04,3.32,3.64
Mexico,Liga MX,2021/2022,5/3/2022,1:00,Necaxa,Toluca,0,1,A,1.97,3.38,4.44,2,3.43,4.44,1.94,3.24,4.14
Mexico,Liga MX,2021/2022,5/3/2022,3:00,Juarez,Club Leon,0,1,A,3.47,3.08,2.41,3.49,3.15,2.41,3.32,2.97,2.33
Mexico,Liga MX,2021/2022,5/3/2022,23:00,Queretaro,Atlas,0,3,A,3.06,2.93,2.78,3.06,3.02,2.85,2.9,2.78,2.74
Mexico,Liga MX,2021/2022,6/3/2022,1:06,Monterrey,Club America,2,1,H,1.83,3.58,4.95,1.95,3.59,5.08,1.82,3.37,4.49
Mexico,Liga MX,2021/2022,6/3/2022,3:00,Cruz Azul,Puebla,1,3,A,2.31,3.04,3.76,2.31,3.19,4,2.2,3,3.57
Mexico,Liga MX,2021/2022,6/3/2022,3:00,Guadalajara Chivas,Santos Laguna,1,0,H,2.54,3.1,3.22,2.55,3.24,3.22,2.43,3.04,3.06
Mexico,Liga MX,2021/2022,12/3/2022,1:00,Necaxa,Queretaro,1,0,H,2.35,2.97,3.55,2.4,3.14,3.65,2.29,2.94,3.43
Mexico,Liga MX,2021/2022,12/3/2022,3:00,Juarez,Atlas,1,2,A,4.01,2.91,2.3,4.01,2.96,2.34,3.78,2.81,2.23
Mexico,Liga MX,2021/2022,12/3/2022,3:06,Monterrey,Mazatlan FC,2,1,H,1.48,4.23,8.36,1.5,4.4,8.5,1.45,4.13,7.35
Mexico,Liga MX,2021/2022,12/3/2022,23:00,Club Leon,U.A.N.L.- Tigres,0,3,A,2.71,3.33,2.79,2.76,3.47,2.79,2.63,3.23,2.64
Mexico,Liga MX,2021/2022,13/3/2022,1:00,Cruz Azul,U.N.A.M.- Pumas,2,1,H,2.29,3.26,3.51,2.31,3.42,3.8,2.18,3.2,3.38
Mexico,Liga MX,2021/2022,13/3/2022,3:00,Guadalajara Chivas,Club America,0,0,D,2.69,3.04,3.06,2.71,3.17,3.2,2.58,2.95,2.95
Mexico,Liga MX,2021/2022,13/3/2022,18:00,Toluca,Pachuca,0,3,A,4.02,3.72,1.95,4.2,3.75,2.05,3.81,3.58,1.91
Mexico,Liga MX,2021/2022,13/3/2022,23:00,Atl. San Luis,Puebla,2,1,H,2.78,3.17,2.84,2.8,3.27,2.84,2.67,3.05,2.75
Mexico,Liga MX,2021/2022,14/3/2022,1:00,Santos Laguna,Club Tijuana,4,0,H,2.16,3.38,3.72,2.23,3.43,3.75,2.13,3.21,3.49
Mexico,Liga MX,2021/2022,16/3/2022,3:06,Monterrey,Juarez,3,0,H,1.45,4.34,9.04,1.45,4.56,9.4,1.41,4.26,8.09
Mexico,Liga MX,2021/2022,18/3/2022,3:05,Queretaro,Atl. San Luis,2,1,H,2.94,3.06,2.78,3,3.1,2.8,2.83,2.91,2.69
Mexico,Liga MX,2021/2022,19/3/2022,3:00,Puebla,Santos Laguna,2,2,D,2.27,3.27,3.55,2.35,3.27,3.55,2.23,3.12,3.35
Mexico,Liga MX,2021/2022,19/3/2022,23:00,U.N.A.M.- Pumas,Necaxa,1,3,A,2.25,3.29,3.58,2.25,3.41,3.6,2.13,3.22,3.47
Mexico,Liga MX,2021/2022,20/3/2022,1:00,U.A.N.L.- Tigres,Monterrey,2,0,H,2.23,3.31,3.59,2.31,3.42,3.59,2.24,3.17,3.29
Mexico,Liga MX,2021/2022,20/3/2022,3:00,Pachuca,Cruz Azul,1,0,H,1.96,3.36,4.53,1.98,3.49,4.53,1.93,3.25,4.16
Mexico,Liga MX,2021/2022,20/3/2022,23:00,Club America,Toluca,3,0,H,1.56,4.19,6.54,1.63,4.23,6.59,1.55,3.96,5.89
Mexico,Liga MX,2021/2022,21/3/2022,1:00,Atlas,Guadalajara Chivas,1,1,D,2.38,2.88,3.84,2.45,2.9,4,2.33,2.74,3.68
Mexico,Liga MX,2021/2022,21/3/2022,3:00,Mazatlan FC,Club Leon,1,2,A,3.44,3.31,2.3,3.44,3.4,2.3,3.24,3.21,2.23
Mexico,Liga MX,2021/2022,21/3/2022,3:06,Club Tijuana,Juarez,1,0,H,1.6,3.88,6.77,1.64,3.9,7,1.58,3.67,6.13
Mexico,Liga MX,2021/2022,26/3/2022,23:00,U.N.A.M.- Pumas,Mazatlan FC,1,1,D,1.53,4.29,6.94,1.56,4.29,7,1.51,4.04,6.27
Mexico,Liga MX,2021/2022,2/4/2022,3:00,Atl. San Luis,Mazatlan FC,1,0,H,1.83,3.53,5.01,1.87,3.69,5.39,1.77,3.43,4.77
Mexico,Liga MX,2021/2022,3/4/2022,0:00,Cruz Azul,Atlas,1,0,H,2.38,2.98,3.57,2.45,3.05,3.6,2.35,2.89,3.37
Mexico,Liga MX,2021/2022,3/4/2022,2:00,Necaxa,Club America,0,1,A,3.18,3.01,2.63,3.18,3.1,2.65,3.01,2.96,2.53
Mexico,Liga MX,2021/2022,3/4/2022,4:00,Juarez,U.N.A.M.- Pumas,0,1,A,3.12,3,2.68,3.13,3.2,2.7,2.92,2.99,2.57
Mexico,Liga MX,2021/2022,3/4/2022,18:00,Toluca,Puebla,2,1,H,3.49,3.31,2.28,3.49,3.53,2.28,3.28,3.28,2.18
Mexico,Liga MX,2021/2022,3/4/2022,23:00,Club Leon,Queretaro,1,1,D,1.97,3.34,4.52,2.01,3.48,4.52,1.93,3.25,4.14
Mexico,Liga MX,2021/2022,4/4/2022,1:00,Santos Laguna,Pachuca,3,1,H,2.7,3.47,2.71,2.7,3.47,2.8,2.59,3.28,2.65
Mexico,Liga MX,2021/2022,4/4/2022,1:00,U.A.N.L.- Tigres,Club Tijuana,2,0,H,1.56,4.35,6.15,1.63,4.35,7.5,1.55,4.08,5.62
Mexico,Liga MX,2021/2022,7/4/2022,1:00,Toluca,Monterrey,2,2,D,3.9,3.68,2,4.1,3.75,2.05,3.67,3.52,1.97
Mexico,Liga MX,2021/2022,8/4/2022,3:00,Atlas,Necaxa,2,1,H,2.08,2.99,4.68,2.11,3.2,5.25,1.99,2.98,4.4
Mexico,Liga MX,2021/2022,8/4/2022,1:00,Pachuca,U.A.N.L.- Tigres,2,1,H,1.99,3.72,3.89,2,3.78,3.92,1.94,3.55,3.71
Mexico,Liga MX,2021/2022,7/4/2022,3:06,Club Tijuana,Atl. San Luis,1,1,D,1.93,3.53,4.42,1.95,3.53,4.42,1.89,3.34,4.14
Mexico,Liga MX,2021/2022,9/4/2022,1:00,Puebla,U.N.A.M.- Pumas,2,2,D,1.85,3.81,4.38,1.87,3.82,5.2,1.8,3.65,4.2
Mexico,Liga MX,2021/2022,9/4/2022,3:00,Mazatlan FC,Cruz Azul,1,1,D,2.42,3.18,3.34,2.56,3.18,3.35,2.37,3.01,3.2
Mexico,Liga MX,2021/2022,9/4/2022,23:00,Atl. San Luis,Club Leon,2,0,H,3.19,3.21,2.49,3.19,3.25,2.6,2.97,3.07,2.45
Mexico,Liga MX,2021/2022,10/4/2022,1:00,Toluca,Guadalajara Chivas,1,1,D,3.57,3.35,2.23,3.57,3.35,2.35,3.31,3.17,2.22
Mexico,Liga MX,2021/2022,10/4/2022,1:06,Monterrey,Santos Laguna,1,0,H,1.8,3.67,4.66,1.82,3.79,5,1.77,3.61,4.43
Mexico,Liga MX,2021/2022,10/4/2022,3:00,Club America,Juarez,3,0,H,1.33,5.33,11.11,1.36,5.33,13,1.31,4.86,10.08
Mexico,Liga MX,2021/2022,11/4/2022,1:00,Queretaro,U.A.N.L.- Tigres,0,1,A,3.93,3.38,2.09,4.44,3.45,2.14,3.77,3.23,2.02
Mexico,Liga MX,2021/2022,12/4/2022,3:00,Pachuca,Club Tijuana,0,0,D,1.4,5.05,7.48,1.44,5.2,8,1.39,4.81,7.19
Mexico,Liga MX,2021/2022,14/4/2022,2:05,Guadalajara Chivas,Monterrey,1,3,A,2.45,3.08,3.39,2.46,3.11,3.39,2.38,2.96,3.21
Mexico,Liga MX,2021/2022,15/4/2022,3:00,Atlas,Mazatlan FC,1,2,A,1.6,3.68,7.43,1.63,3.78,9.5,1.58,3.53,6.58
Mexico,Liga MX,2021/2022,16/4/2022,1:00,Necaxa,Atl. San Luis,4,2,H,2.4,3.12,3.44,2.54,3.22,3.44,2.35,3.02,3.22
Mexico,Liga MX,2021/2022,16/4/2022,3:00,Juarez,Pachuca,1,2,A,5.27,3.53,1.79,5.78,3.69,2.06,4.04,3.39,1.92
Mexico,Liga MX,2021/2022,16/4/2022,3:06,Club Tijuana,Club America,1,3,A,3.46,3.37,2.26,3.46,3.37,2.54,3.26,3.18,2.24
Mexico,Liga MX,2021/2022,16/4/2022,23:00,Club Leon,Puebla,0,1,A,2.17,3.46,3.6,2.17,3.54,3.77,2.08,3.34,3.49
Mexico,Liga MX,2021/2022,17/4/2022,1:00,Santos Laguna,Queretaro,1,1,D,1.91,3.6,4.39,2,3.83,5.36,1.91,3.42,4.02
Mexico,Liga MX,2021/2022,17/4/2022,1:00,U.A.N.L.- Tigres,Toluca,3,0,H,1.29,6.08,10.18,1.43,6.08,13,1.26,5.67,10.13
Mexico,Liga MX,2021/2022,17/4/2022,3:00,Cruz Azul,Guadalajara Chivas,0,1,A,2.4,3.06,3.51,2.4,3.2,3.75,2.33,2.99,3.33
Mexico,Liga MX,2021/2022,17/4/2022,18:00,U.N.A.M.- Pumas,Monterrey,2,0,H,2.7,3.29,2.83,3.05,3.34,2.83,2.67,3.15,2.67
Mexico,Liga MX,2021/2022,20/4/2022,1:00,Necaxa,U.A.N.L.- Tigres,2,0,H,2.87,3.32,2.64,3.15,3.42,2.64,2.79,3.19,2.5
Mexico,Liga MX,2021/2022,20/4/2022,1:00,Pachuca,Puebla,1,0,H,1.67,4.1,5.31,1.69,4.2,5.9,1.63,3.9,5.01
Mexico,Liga MX,2021/2022,20/4/2022,3:00,Guadalajara Chivas,Club Tijuana,2,1,H,1.91,3.64,4.33,1.92,3.74,4.9,1.85,3.53,4.15
Mexico,Liga MX,2021/2022,20/4/2022,3:00,Mazatlan FC,Santos Laguna,1,0,H,2.9,3.21,2.69,2.9,3.34,2.7,2.75,3.15,2.59
Mexico,Liga MX,2021/2022,20/4/2022,3:00,Toluca,Juarez,0,1,A,1.96,3.47,4.31,2,3.55,5.5,1.92,3.32,4.11
Mexico,Liga MX,2021/2022,21/4/2022,1:00,Atl. San Luis,U.N.A.M.- Pumas,2,0,H,1.93,3.59,4.3,1.93,3.67,4.43,1.87,3.43,4.13
Mexico,Liga MX,2021/2022,21/4/2022,3:00,Club America,Club Leon,2,0,H,1.72,3.98,5.05,1.76,4.01,5.77,1.7,3.74,4.76
Mexico,Liga MX,2021/2022,21/4/2022,3:06,Monterrey,Atlas,0,0,D,2.03,3.2,4.45,2.06,3.3,4.95,1.98,3.12,4.13
Mexico,Liga MX,2021/2022,22/4/2022,3:00,Queretaro,Cruz Azul,0,1,A,2.73,3.07,2.98,2.75,3.15,2.98,2.65,2.98,2.82
Mexico,Liga MX,2021/2022,23/4/2022,1:00,Puebla,Necaxa,0,1,A,2.62,3.24,2.96,2.65,3.25,2.96,2.56,3.11,2.8
Mexico,Liga MX,2021/2022,23/4/2022,3:00,Juarez,Mazatlan FC,0,2,A,3.08,3.03,2.69,3.08,3.08,2.79,2.91,2.93,2.62
Mexico,Liga MX,2021/2022,23/4/2022,23:00,Pachuca,Monterrey,3,0,H,2.03,3.5,3.98,2.07,3.52,4,2.01,3.35,3.69
Mexico,Liga MX,2021/2022,24/4/2022,1:00,U.A.N.L.- Tigres,Club America,0,2,A,2.4,3.3,3.24,2.42,3.44,3.5,2.26,3.26,3.16
Mexico,Liga MX,2021/2022,24/4/2022,3:00,Guadalajara Chivas,U.N.A.M.- Pumas,3,1,H,2.26,3.26,3.59,2.26,3.46,3.85,2.14,3.23,3.46
Mexico,Liga MX,2021/2022,24/4/2022,18:00,Toluca,Atlas,2,4,A,3.78,3.43,2.12,3.8,3.43,2.17,3.55,3.24,2.09
Mexico,Liga MX,2021/2022,24/4/2022,23:00,Cruz Azul,Atl. San Luis,0,1,A,2.2,3.24,3.77,2.35,3.34,3.77,2.17,3.13,3.48
Mexico,Liga MX,2021/2022,25/4/2022,1:00,Santos Laguna,Club Leon,1,1,D,2.12,3.58,3.61,2.13,3.58,3.61,2.06,3.43,3.44
Mexico,Liga MX,2021/2022,25/4/2022,3:06,Club Tijuana,Queretaro,2,2,D,2.22,3.36,3.57,2.27,3.37,3.63,2.16,3.23,3.37
Mexico,Liga MX,2021/2022,30/4/2022,1:00,Necaxa,Guadalajara Chivas,0,1,A,2.5,2.95,3.46,2.52,3.12,3.59,2.37,2.91,3.28
Mexico,Liga MX,2021/2022,30/4/2022,3:05,Mazatlan FC,Puebla,2,1,H,2.27,3.29,3.53,2.35,3.3,3.55,2.23,3.15,3.31
Mexico,Liga MX,2021/2022,30/4/2022,23:00,Queretaro,Juarez,4,0,H,1.84,3.49,5.01,1.92,3.49,5.01,1.84,3.36,4.41
Mexico,Liga MX,2021/2022,1/5/2022,1:00,Atlas,U.A.N.L.- Tigres,1,1,D,2.23,3.34,3.59,2.3,3.35,3.59,2.2,3.21,3.33
Mexico,Liga MX,2021/2022,1/5/2022,1:06,Monterrey,Club Tijuana,2,0,H,1.49,4.7,6.76,1.51,4.7,7,1.47,4.35,6.28
Mexico,Liga MX,2021/2022,1/5/2022,3:00,Club America,Cruz Azul,0,0,D,1.8,3.62,5.05,1.82,3.75,5.3,1.73,3.53,4.87
Mexico,Liga MX,2021/2022,1/5/2022,18:00,U.N.A.M.- Pumas,Pachuca,2,0,H,3.39,3.61,2.19,3.5,3.69,2.53,3.19,3.47,2.15
Mexico,Liga MX,2021/2022,1/5/2022,22:00,Atl. San Luis,Santos Laguna,1,3,A,2.48,3.4,3.02,2.5,3.45,3.02,2.42,3.27,2.88
Mexico,Liga MX,2021/2022,2/5/2022,2:06,Club Leon,Toluca,4,4,D,1.43,5.16,7.3,1.47,5.16,7.3,1.41,4.84,6.58
Mexico,Liga MX,2021/2022,7/5/2022,23:45,Cruz Azul,Necaxa,1,1,D,2.49,2.96,3.48,2.49,3.09,3.68,2.37,2.92,3.32
