Date,Home,Away,HG,AG,Res
29/04/2023,Strasbourg,Lyon,1,2,A
29/04/2023,Lille,Ajaccio,3,0,H
30/04/2023,Monaco,Montpellier,,,D
30/04/2023,Clermont,Reims,,,D
30/04/2023,Rennes,Angers,,,D
30/04/2023,Troyes,Nice,,,D
30/04/2023,PSG,Lorient,,,D
01/05/2023,Marseille,Auxerre,,,D
03/05/2023,Toulouse,Lens,,,D
04/05/2023,Brest,Nantes,,,D
