Date,Home,Away,HG,AG,Res
06/05/2023,Alaves,Granada,,,D
06/05/2023,Mirandes,Racing Santander,,,D
07/05/2023,Leganes,Huesca,,,D
07/05/2023,Tenerife,Levante,,,D
07/05/2023,Villarreal II,Sporting Gijon,,,D
07/05/2023,Ponferradina,Malaga,,,D
07/05/2023,Ibiza,Albacete,,,D
08/05/2023,Real Oviedo,Real Zaragoza,,,D
08/05/2023,Lugo,FC Andorra,,,D
08/05/2023,FC Cartagena,Burgos,,,D
09/05/2023,Eibar,Las Palmas,,,D
