Date,Home,Away,HG,AG,Res
06/05/2023,AC Milan,Lazio,,,D
07/05/2023,Roma,Inter Milan,,,D
07/05/2023,Cremonese,Spezia,,,D
07/05/2023,Atalanta,Juventus,,,D
07/05/2023,Torino,Monza,,,D
08/05/2023,Napoli,Fiorentina,,,D
08/05/2023,Lecce,Verona,,,D
09/05/2023,Empoli,Salernitana,,,D
09/05/2023,Udinese,Sampdoria,,,D
09/05/2023,Sassuolo,Bologna,,,D
