Team,Attack,Defense
Oulu,1.154012615365555,0.793411781619088
VPS,0.7064600646466294,1.0754608163961181
Inter Turku,1.143384044139863,1.0192494778406016
KTP,0.9599723308965508,1.1303312304238158
KuPS,0.8844448707699748,0.997126292050539
Lahti,0.6281047351260699,0.7064600646466294
Ilves,0.8591076421442421,1.0215961465327201
Honka,0.8795770603972723,0.9772876225741799
Haka,1.0227451743903315,1.1455987261598806
SJK,0.9862426448898322,0.8633890931202833
HJK,1.386492843099767,0.7439023640689633
Mariehamn,0.9975714759647754,1.1343018863980443
