Team,Attack,Defense
Wolfsburg,1.271820535226627,0.641032998448985
Augsburg,1.0675083280245856,1.3953672663966112
Freiburg,0.680072365706196,1.1640050978369454
Borussia M'gladbach,0.8821610419747098,1.6558577079863026
Bayern Munich,3.121502812085935,1.0030126743522498
FC Cologne,1.167171778567878,0.929027556029429
Mainz,0.7482752860767437,1.3108151279258597
RB Leipzig,2.173691163111176,0.7627390189395716
Stuttgart,1.379109162284971,1.1685754883805712
Bochum,0.7235125274217638,2.070917988911026
Hertha Berlin,0.770056946553513,1.2625034747062658
Hoffenheim,1.2130544047314173,1.1115960679990948
Werder Bremen,1.1215020602577925,1.4971788244263293
Bayer Leverkusen,1.1444011191885886,1.4833323913705108
Union Berlin,0.7435807826394712,0.5329244594877779
Eintracht Frankfurt,1.6141623931011868,1.1326293026711451
Borussia Dortmund,1.357521988077532,1.275883052221868
Schalke 04,0.914077546028244,1.6957837429677882
