Team,Attack,Defense
Brommapojkarna,0.8530560007882959,1.1622844252328202
Degerfors,0.7930920941276317,1.5738084040036568
Värnamo,0.9361686448516985,1.0473668486613303
Kalmar,1.0623623137396214,0.8804478322583977
Halmstad,1.0878044175476822,1.1654396061100296
Elfsborg,1.1372723881752003,0.8240411131275688
Hammarby,1.0802217518087978,1.479774337639835
Malmö,1.4738686163697046,0.6762115375611253
AIK,0.804174856753562,0.6979097609038211
Varberg,0.9028760785791328,1.1806316999581108
Sirius,0.9963889117690232,0.9930575548459801
Mjällby,0.9741161361432934,0.8486145529137054
Norrköping,1.1790246585848128,0.8897447267042672
IFK Göteborg,0.8068983958505,0.8360676575478879
Djurgården,0.952737816563575,1.4577678194010906
Häcken,1.5701456338072326,0.8970408385901361
