Team,Attack,Defense
Leganes,0.5645178842703784,1.220030380001107
Malaga,1.2788733135823385,0.9795880964986579
Ponferradina,0.6865214630807707,1.5160811655691921
Lugo,0.47838096096569127,1.502775187307569
Ibiza,0.8194148771294814,1.3075475471618883
Racing Santander,1.2858524052334614,0.6130180356739595
Las Palmas,1.250356091312463,0.6790833011710977
Real Zaragoza,1.1450657095772803,0.7864891221208221
Tenerife,0.5860998808312685,0.8854248672880127
Alaves,0.9586307733681656,0.8542960578531317
Burgos,0.7013422494897782,1.0614698130501752
Eibar,0.9390359829875305,0.6886953384076543
FC Cartagena,1.033391505684885,0.7387864467004466
Huesca,0.7031987088956783,0.6281638931864786
Albacete,1.456368420588485,1.1330989636503663
Levante,1.1171067893377793,0.2988970483429417
FC Andorra,0.7758906516078912,0.7943733697346157
Granada,0.9138892756827499,0.9080490088396979
Villarreal II,0.5202378508545433,1.2253431757395385
Sporting Gijon,1.5270620144412757,1.2104037167075612
Real Oviedo,0.8039081863504175,0.6850373526723504
Mirandes,1.148040617194763,0.97653372478981
