Team,Attack,Defense
Nice,0.9713410562690261,0.9950011649242811
Lens,1.4389357083884433,0.5477106949757048
Clermont,1.01052918662664,1.0267631577064085
PSG,1.8669168104491214,1.098491457188565
Ajaccio,0.3080083243307243,1.376159646001854
Strasbourg,1.339621571170336,1.0320210097206173
Toulouse,1.1223021439619976,1.0191090012745776
Brest,0.8384785708013058,0.9363336256793973
Montpellier,1.0115604843256158,0.9010718242807676
Lorient,0.7433753263061519,0.6769551899871159
Marseille,1.5200718832950213,0.7781862165384918
Auxerre,0.9205425754887463,1.1253605012836385
Reims,0.6607710029800962,0.8640008333043956
Angers,0.5827441678465027,1.5092353019345592
Lille,1.1136468017751757,0.9596787259381561
Lyon,1.2390730134120551,0.986728060888858
Rennes,0.9701421930778563,1.1462761873833138
Monaco,1.4582327447018475,1.285319392402551
Troyes,1.008416737311458,1.6433244764832762
Nantes,1.1403321407599623,1.3573159753815565
