Team,Attack,Defense
Karlsruhe,1.2196322534771484,0.9259514396346648
Darmstadt,1.8669146170807909,1.0392712926725411
Jahn Regensburg,0.712722294393394,1.3554787926261334
Greuther Fürth,0.975596335334173,1.5278526653241906
Paderborn,1.329694560789878,0.8333497533314427
Hamburg,1.3709975897226874,1.2569257992873637
Heidenheim,1.6557987261575144,0.7349462568819385
Hannover 96,1.1608816490964764,0.9825724696460558
Kaiserslautern,1.301562223460825,1.3014700399432224
Hansa Rostock,0.7664844697327602,1.3851633697703287
St. Pauli,1.1802298934051165,0.5442905264763628
Eintracht Braunschweig,0.7124944149447765,1.74983898979871
Fortuna Düsseldorf,2.0763384431027907,1.097040445430777
Arminia Bielefeld,0.6597620199086194,1.6640175808553739
Nürnberg,0.6438394036961546,0.9523142921870722
Holstein Kiel,1.3037953365650172,0.9063444878046567
Sandhausen,0.946894913118079,1.4777057730681153
Magdeburg,1.317336150002314,1.4664413192495673
